ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;19000;19000;2160;0;53;0;0;0;53;0;0.11368421052631579;0.0;;389911;393879;4638;16656;390538;389824;395277;3640;110615;391497
2;9;44000;44000;6395;0;23;7;1;0;23;6;0.1453409090909091;0.0;;1152676;1554657;4655;409376;1275433;1152592;1558690;3666;3447169;1258808
3;8;57000;57000;2409;0;18;0;-4;0;18;4;0.04226315789473684;0.0;;434723;438771;398297;1564269;435627;434673;1594782;896264;6508764;567353
4;7;62000;62000;632;0;17;1;1;0;16;0;0.010193548387096775;0.0;;114620;511925;4638;2001387;138258;114567;119153;1651757;6305691;114935
5;6;63000;63000;7410;0;16;8;-3;0;16;11;0.11761904761904762;0.0;;1335497;3335127;4655;2118339;1708799;1335445;2896988;1287177;5907709;1756159
6;5;69000;69000;1887;0;15;1;0;0;15;1;0.02734782608695652;0.0;;340679;1505002;4655;3854107;418339;340598;738809;1605520;7790021;368090
7;4;81000;81000;5270;0;13;4;-2;0;12;6;0.06506172839506173;0.0;;950060;1473076;4655;4197316;1089688;950007;2511552;3569483;7535454;1181691
8;3;82000;82000;17327;0;12;32;19;0;12;13;0.21130487804878048;0.0;;3522884;7331665;4657;5149874;5506725;3520382;4679394;4839511;7560436;3656411
9;2;85000;85000;12678;1;12;30;21;0;12;9;0.1491529411764706;0.0;;2284326;11810975;4679;9831579;5147478;2284393;2696682;6625055;9779602;2592445
10;1;98000;98000;10578;8;8;24;17;0;10;7;0.10793877551020409;0.0;;2028325;29159117;13790741;34598174;18250361;1910364;3471771;6867142;12527410;2268455
;;1000000;;;;;107;;;;57;0.9899070227355795;0.0;0.9899070227355795
;;;;;;;0.4672897196261682;;;;;
