ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;20000;20000;360;0;50;0;0;0;50;0;0.018;0.0;;65655;65690;4638;16656;65684;65569;71418;3640;1620436;66446
2;9;25000;25000;4465;0;40;0;0;0;40;0;0.1786;0.0;;805046;814514;4655;85122;806697;804961;816229;3640;2481626;807539
3;8;32000;32000;7112;0;32;14;4;0;32;10;0.22225;0.0;;1281860;2172512;4655;892385;1504904;1281810;2174001;3647;2555860;1452313
4;7;43000;43000;479;0;24;1;0;0;24;1;0.011139534883720931;0.0;;87080;160073;5397;2176640;90162;87027;160034;4392;6245012;90868
5;6;43000;43000;3838;0;23;14;4;0;23;10;0.08925581395348837;0.0;;692186;2867140;95612;2266052;1021871;692018;2867047;95516;5549643;927160
6;5;53000;53000;1889;0;19;3;2;0;19;1;0.035641509433962264;0.0;;341025;1944187;4655;2960570;496989;341087;1153482;3666;7360991;385887
7;4;58000;58000;1898;0;18;4;-1;0;17;5;0.032724137931034486;0.0;;342640;2516911;4655;3304153;532049;342587;3304650;3666;7305069;697608
8;3;64000;64000;3573;0;16;4;2;0;16;2;0.055828125;0.0;;644368;1526454;1290433;3722371;713254;644315;1461773;2388513;7662700;702642
9;2;89000;89000;29423;7;11;87;48;0;11;39;0.3305955056179775;0.0;;13535008;16977892;4674;4369412;15294109;7494458;10798183;3694244;6809348;8680459
10;1;90000;90000;1427;5;5;5;5;0;11;0;0.015855555555555557;0.0;;257785;62661377;78999728;126468636;16020014;257808;263320;12805190;13955511;258729
;;1000000;;;;;132;;;;68;0.9898901823757391;0.0;0.9898901823757391
;;;;;;;0.48484848484848486;;;;;
