ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;27000;27000;361;0;38;0;0;0;37;0;0.013370370370370371;0.0;;65842;65877;4638;16656;65871;65756;66738;3640;950300;66476
2;9;33000;33000;7768;0;31;6;2;0;30;4;0.2353939393939394;0.0;;1399972;1482159;4638;85309;1415857;1399970;1484065;3640;1327659;1410774
3;8;63000;63000;4705;0;16;3;-2;0;16;5;0.07468253968253968;0.0;;848247;2268731;4655;1487582;1030397;848198;2338753;1078191;5972576;1133837
4;7;65000;65000;8839;0;16;12;7;0;15;5;0.1359846153846154;0.0;;1592871;3082442;4655;2338103;2244939;1592789;1670592;2336759;5457622;1620258
5;6;67000;67000;10351;0;15;7;-14;0;15;21;0.15449253731343285;0.0;;1865231;2795481;4655;3933390;1959173;1938322;3355709;2613705;4985584;3236170
6;5;68000;68000;10835;0;15;17;11;0;15;6;0.15933823529411764;0.0;;1952471;4292835;5397;5874233;3049697;1952420;2035372;4477542;8483080;1986987
7;4;68000;68000;2777;0;15;9;8;0;15;1;0.04083823529411765;0.0;;501093;2837822;2106568;9236580;1329879;500923;1908383;4996452;9622131;596293
8;3;77000;77000;2158;0;13;0;0;0;13;0;0.028025974025974027;0.0;;389557;393473;4679;9813337;389868;389505;394878;5434719;9742864;390581
9;2;82000;82000;5477;0;13;11;8;0;12;3;0.06679268292682927;0.0;;987322;9531620;68261;10205392;2777717;987271;2476512;5874136;11288773;1232205
10;1;96000;96000;7778;7;7;30;29;0;10;1;0.08102083333333333;0.0;;12150911;45054483;11195441;46672899;20778323;1401800;2814593;8735592;12346996;1549830
;;1000000;;;;;95;;;;46;0.9899399630192696;0.0;0.9899399630192696
;;;;;;;0.5157894736842106;;;;;
