ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;14000;14000;1223;0;72;0;0;0;72;0;0.08735714285714286;0.0;;221136;225853;4638;16656;221672;221050;227393;3640;774294;222384
2;9;15000;15000;3288;0;67;12;12;0;67;0;0.2192;0.0;;593056;825502;4655;240601;634940;592972;602578;3641;481746;595511
3;8;39000;39000;2646;0;26;4;-7;0;26;11;0.06784615384615385;0.0;;477396;705930;5397;835877;513221;477343;1307135;245379;3495612;640794
4;7;39000;39000;709;0;26;6;3;0;26;3;0.01817948717948718;0.0;;128475;733069;485925;1317455;253225;128422;733359;113705;3416029;169866
5;6;46000;46000;624;0;22;0;-4;0;22;4;0.013565217391304348;0.0;;113175;113310;4655;1446550;113206;113122;944108;278682;5558952;226619
6;5;60000;60000;6118;0;17;13;-7;0;17;20;0.10196666666666666;0.0;;1102815;2549002;601446;1565413;1402619;1109868;1942658;1560467;7468848;1713820
7;4;65000;65000;5412;0;16;13;0;0;15;13;0.08326153846153846;0.0;;975627;2911364;4657;3496372;1524053;975573;1814808;3494670;8959294;1366720
8;3;75000;75000;14470;0;13;51;21;0;13;30;0.19293333333333335;0.0;;3553364;7800074;601463;4474499;5391858;3435908;4882820;2580693;7618985;3797171
9;2;79000;79000;3843;0;13;12;5;0;13;7;0.04864556962025317;0.0;;692973;3839998;4657;9479571;1471049;693036;2136795;6392704;9360436;996516
10;1;82000;82000;12862;11;11;45;23;0;12;22;0.15685365853658537;0.0;;12595632;21955002;9163796;16755391;14975010;3146071;3999572;5500544;10309969;3241650
;;1000000;;;;;156;;;;110;0.9898087678924653;0.0;0.9898087678924653
;;;;;;;0.2948717948717949;;;;;
