ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;14000;14000;390;0;72;0;0;0;72;0;0.027857142857142858;0.0;;71061;71096;4638;16656;71090;70975;71957;3640;1008872;71882
2;9;18000;18000;912;0;56;0;0;0;56;0;0.050666666666666665;0.0;;165055;165160;4638;90528;165055;164972;170778;3640;1748737;165886
3;8;26000;26000;1038;0;39;1;0;0;39;1;0.03992307692307692;0.0;;187837;266340;4638;257900;190074;187784;268467;3640;2932902;190584
4;7;45000;45000;7110;0;23;16;3;0;22;13;0.158;0.0;;1281503;1551626;4655;448011;1385766;1281452;1560366;174057;5311051;1381690
5;6;60000;60000;17035;0;17;53;10;0;17;43;0.28391666666666665;0.0;;3319982;5059986;4655;1731848;3908935;3155922;3771725;974329;5585699;3434432
6;5;64000;64000;1343;0;16;2;-3;0;16;5;0.020984375;0.0;;242730;321248;4655;5327807;252781;242678;437732;1910700;8237946;280615
7;4;69000;69000;5110;0;15;14;3;0;14;11;0.07405797101449275;0.0;;921264;5972995;4657;5572979;1619816;921208;2649534;1887666;9650216;1151866
8;3;86000;86000;3136;0;12;7;0;0;12;7;0.036465116279069766;0.0;;565709;1689847;5399;6669337;874195;565655;929686;4985821;11712930;660934
9;2;86000;86000;14775;1;11;47;14;0;11;33;0.17180232558139535;0.0;;3104689;11364463;574406;7237600;6666528;2917011;8164748;3544985;8888293;3772933
10;1;87000;87000;10976;10;10;36;21;0;11;15;0.1261609195402299;0.0;;2424182;29013139;14797702;28153817;14194748;1986328;2424469;8491164;12328841;2186761
;;1000000;;;;;176;;;;128;0.989834260528741;0.0;0.989834260528741
;;;;;;;0.2727272727272727;;;;;
