ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;16000;16000;4575;0;63;0;0;0;63;0;0.2859375;0.0;;824852;833772;5397;16656;827721;824766;838115;4393;1620436;828594
2;9;16000;16000;4854;0;62;1;0;0;62;1;0.303375;0.0;;875186;887124;833161;844317;878246;874985;888350;4392;1556701;879382
3;8;20000;20000;1981;0;50;0;0;0;50;0;0.09905;0.0;;357699;361785;4655;1724168;358568;357647;367285;3647;2413044;360318
4;7;25000;25000;114;0;40;0;0;0;40;0;0.00456;0.0;;21375;21405;4655;2081874;21375;21322;25828;3675;3591212;21454
5;6;27000;27000;1844;0;37;7;1;0;37;6;0.0682962962962963;0.0;;332915;2408750;4655;2105402;494360;332978;2052967;3670;3999342;539550
6;5;46000;46000;5129;0;22;38;15;0;21;23;0.1115;0.0;;924681;5445723;4669;2440820;3359880;924627;5090500;658957;6300436;2705666
7;4;49000;49000;28;0;21;0;0;0;20;0;0.0005714285714285715;0.0;;5900;5935;4669;7888284;5906;5852;5987;3586453;8119801;5854
8;3;73000;73000;2188;1;14;10;3;0;13;7;0.029972602739726028;0.0;;394946;5495974;4679;7896516;1359352;394894;2836075;7591560;11629518;1405685
9;2;84000;84000;4823;3;12;31;20;0;12;11;0.057416666666666664;0.0;;2974371;14304636;332554;13821804;8262775;874769;5034347;8297517;13050669;2174376
10;1;93000;93000;2715;7;7;16;15;0;10;1;0.029193548387096774;0.0;;489730;33990455;24090727;63066368;15341902;489755;2209661;12657464;15722453;665602
;;1000000;;;;;103;;;;49;0.9898730426612143;0.0;0.9898730426612143
;;;;;;;0.5242718446601942;;;;;
