ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;32000;32000;2119;0;32;0;0;0;32;0;0.06621875;0.0;;382533;387192;4638;16656;383194;382447;388010;3640;3352330;383708
2;9;57000;57000;282;0;18;0;0;0;18;0;0.004947368421052632;0.0;;51613;51648;5397;401998;51639;51565;52509;4411;5465252;51644
3;8;57000;57000;1952;0;18;1;-3;0;18;4;0.03424561403508772;0.0;;352480;743045;60051;455830;374611;352390;746794;60058;5338733;441274
4;7;59000;59000;7549;0;17;4;4;0;17;0;0.12794915254237288;0.0;;1360522;1754470;4638;810529;1453487;1360469;1369118;3674;6191289;1363516
5;6;67000;67000;21476;0;15;18;6;0;15;12;0.3205373134328358;0.0;;3869047;6047068;4655;2173497;4727395;3878876;5632329;440065;5204628;4256501
6;5;76000;76000;328;0;14;1;1;0;13;0;0.00431578947368421;0.0;;59897;475286;4657;6434811;89593;59844;65174;2716990;7915025;60948
7;4;77000;77000;9601;0;13;9;6;0;13;3;0.12468831168831168;0.0;;1730114;7369807;4670;6497285;2558657;1730062;2153860;1907290;7627265;1826094
8;3;80000;80000;7479;0;13;8;7;0;12;1;0.0934875;0.0;;1347923;7050221;4655;8229900;2492490;1347872;1737818;5310226;10636858;1382732
9;2;94000;94000;16080;6;11;34;29;0;10;5;0.17106382978723406;0.0;;3354552;23875783;4682;16538558;12091452;2897103;3297923;6607890;9950931;3022286
10;1;95000;95000;4036;7;7;9;9;0;10;0;0.04248421052631579;0.0;;727746;49120256;48420436;80443669;12629810;727766;734417;9516366;13499297;730300
;;1000000;;;;;84;;;;25;0.9899378399068947;0.0;0.9899378399068947
;;;;;;;0.7023809523809523;;;;;
