ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;22000;22000;1061;0;46;0;0;0;45;0;0.04822727272727273;0.0;;191964;196138;4582;16656;192443;191878;197585;3648;3012449;193035
2;9;23000;23000;11906;0;43;23;22;0;43;1;0.5176521739130435;0.0;;2145279;2356861;4638;211429;2246847;2145280;2163512;3640;976648;2154238
3;8;41000;41000;7303;0;24;16;6;0;24;10;0.1781219512195122;0.0;;1316233;3680375;4655;2365184;2047345;1316185;3681117;230781;5108679;2074425
4;7;45000;45000;2188;0;22;7;4;0;22;3;0.04862222222222222;0.0;;394946;2746411;4657;3677522;747587;394856;2551690;2384221;6178918;601190
5;6;50000;50000;1531;0;20;9;8;0;20;1;0.03062;0.0;;276577;6706412;4679;6426210;1272443;276524;2433627;4057859;6771716;387303
6;5;53000;53000;1068;0;19;5;5;0;19;0;0.020150943396226414;0.0;;193242;4151980;4657;6705292;582756;193191;199021;4613065;7551907;193726
7;4;64000;64000;8420;10;15;45;34;0;15;11;0.1315625;0.0;;8230713;13192127;4837;8575382;9699199;1522602;3883103;3416709;7931109;2742435
8;3;76000;76000;635;10;12;4;3;0;13;1;0.008355263157894737;0.0;;115085;23689069;7098264;74907608;3122472;115111;2277061;8556341;11445347;281616
9;2;76000;76000;239;11;12;1;1;0;13;0;0.003144736842105263;0.0;;43804;57361172;10527525;105959963;4820278;43830;242896;8589374;11398506;59171
10;1;85000;85000;293;4;4;1;1;0;12;0;0.0034470588235294116;0.0;;53528;53741;115323569;161054561;53580;53554;59518;9052557;12568004;54434
;;1000000;;;;;111;;;;27;0.9899041223018065;0.0;0.9899041223018065
;;;;;;;0.7567567567567568;;;;;
