ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;813;0;100;0;0;0;100;0;0.0813;0.0;;147204;148291;4638;16656;147239;147118;148100;3640;14774;148062
2;9;29000;29000;91;0;35;0;0;0;35;0;0.0031379310344827587;0.0;;17244;17374;4655;166671;17271;17191;18135;3663;3610631;17540
3;8;36000;36000;356;0;28;0;0;0;28;0;0.009888888888888888;0.0;;64946;69064;4655;186262;65129;64893;69392;3647;3456787;65669
4;7;39000;39000;10697;0;26;43;12;0;26;31;0.2742820512820513;0.0;;2082070;2339988;4655;253484;2129364;2082055;2241836;3647;2879573;2102715
5;6;53000;53000;381;0;19;1;-1;0;19;2;0.007188679245283019;0.0;;69434;226073;4655;2338522;81574;69381;224271;742083;6510775;78957
6;5;54000;54000;562;0;19;0;0;0;18;0;0.010407407407407407;0.0;;102023;281801;4655;2410477;111523;101970;102106;155552;6587087;102049
7;4;58000;58000;6965;0;18;22;5;0;17;17;0.12008620689655172;0.0;;1255393;3689642;25742;2514944;2243752;1260533;3572090;138974;7408895;1522955
8;3;73000;73000;23904;0;14;80;30;0;13;50;0.32745205479452055;0.0;;7030285;10668344;4657;3927386;8336314;4626357;6967638;2955557;6989319;5085926
9;2;87000;87000;10589;5;11;41;24;0;11;17;0.12171264367816093;0.0;;2135234;14356016;1798776;12358619;9522268;2063047;4510301;4569886;11077765;2720277
10;1;98000;98000;3372;5;5;7;1;0;10;6;0.03440816326530612;0.0;;608235;62311410;38296326;82970716;18448630;608141;766241;10716579;14973140;702695
;;1000000;;;;;194;;;;123;0.9898640264926527;0.0;0.9898640264926527
;;;;;;;0.36597938144329895;;;;;
