ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;17000;17000;810;0;59;0;0;0;59;0;0.04764705882352941;0.0;;146660;146695;4655;16656;146689;146574;147556;3640;1722480;147399
2;9;18000;18000;143;0;56;0;0;0;56;0;0.007944444444444445;0.0;;26624;26729;4638;166127;26624;26541;30882;3640;1886815;27289
3;8;24000;24000;1972;0;42;5;1;0;42;4;0.08216666666666667;0.0;;356067;510190;4655;195068;375178;356013;515287;3640;2563091;372530
4;7;25000;25000;2416;0;40;12;4;0;40;8;0.09664;0.0;;436001;983741;4655;553410;494221;435947;595048;3647;2670120;462689
5;6;26000;26000;2199;0;39;13;5;0;39;8;0.08457692307692308;0.0;;396935;1204263;4655;991742;465320;396883;551797;3647;3482640;414147
6;5;52000;52000;6416;0;20;14;-7;0;19;21;0.12338461538461538;0.0;;1156454;2147630;405489;1396299;1399389;1156404;2147284;405331;6994931;1480909
7;4;67000;67000;509;0;15;1;1;0;15;0;0.007597014925373134;0.0;;92486;126582;4655;2550076;94806;92433;96935;2548097;9792292;92765
8;3;69000;69000;328;0;15;0;0;0;15;0;0.004753623188405797;0.0;;59897;60031;4655;2645062;59924;59844;59980;1921378;9908941;59904
9;2;80000;80000;19730;0;13;74;24;0;12;50;0.246625;0.0;;5134653;7317642;4655;2707647;6095911;3726520;7517561;2446131;9180436;5022920
10;1;90000;90000;25967;10;10;92;45;0;11;47;0.28852222222222224;0.0;;14386801;21391952;6138833;11757892;16278622;5253542;8633254;3202408;9114373;6396114
;;1000000;;;;;211;;;;138;0.9898575687321801;0.0;0.9898575687321801
;;;;;;;0.3459715639810427;;;;;
