ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;20000;20000;926;0;50;0;0;0;50;0;0.0463;0.0;;167571;168569;4655;16656;167638;167585;173055;3647;2256102;168185
2;9;21000;21000;2224;0;48;4;4;0;48;0;0.1059047619047619;0.0;;401437;577181;4655;187136;416499;401351;410978;3647;2181344;403076
3;8;26000;26000;5282;0;39;18;9;0;39;9;0.20315384615384616;0.0;;952217;1540795;4653;590790;1099372;952166;1545240;3647;2920532;1025625
4;7;28000;28000;3966;0;36;5;5;0;36;0;0.14164285714285715;0.0;;715134;1854515;4655;1545281;806933;715053;724980;3674;3068734;717482
5;6;41000;41000;1513;0;25;6;3;0;24;3;0.03690243902439024;0.0;;273330;2127439;4655;2262832;452055;273277;857898;17544;4989547;305848
6;5;45000;45000;1682;0;23;5;5;0;22;0;0.03737777777777778;0.0;;303760;1263471;4669;2538666;422175;303708;310084;697956;6190285;305503
7;4;52000;52000;4256;0;19;17;6;0;19;11;0.08184615384615385;0.0;;767429;2487547;960827;2844868;1285666;767378;1906963;1733997;6202163;1034601
8;3;54000;54000;2943;0;19;10;6;0;18;4;0.0545;0.0;;530891;2355912;4655;4198767;839790;530925;1670714;3010996;7426371;723069
9;2;70000;70000;13821;1;14;58;41;0;14;17;0.19744285714285714;0.0;;5344425;11055514;4655;6414237;8046698;2500965;4767185;4941759;8182842;3205360
10;1;77000;77000;6532;11;11;31;23;0;13;8;0.08483116883116883;0.0;;1769824;25306284;18905622;30992817;13729280;1177296;3444581;5865064;10771206;1545996
;;1000000;;;;;154;;;;52;0.9899018618238131;0.0;0.9899018618238131
;;;;;;;0.6623376623376623;;;;;
