ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;86;0;100;0;0;0;100;0;0.0086;0.0;;16338;16373;4638;16656;16367;16252;17234;3640;14774;17199
2;9;14000;14000;1248;0;72;0;0;0;72;0;0.08914285714285715;0.0;;225624;230224;4638;35805;225970;225538;230970;3640;409958;226748
3;8;27000;27000;1657;0;37;8;2;0;37;6;0.061370370370370374;0.0;;299255;532223;4655;263646;320734;299202;532939;3647;2499456;315390
4;7;39000;39000;12608;0;26;70;13;0;26;57;0.3232820512820513;0.0;;2525729;2867778;4655;565293;2672513;2303852;2843503;3666;3112880;2545228
5;6;47000;47000;4532;0;22;24;10;0;21;14;0.09642553191489361;0.0;;817105;3687947;4655;3096000;1236238;817051;3610893;802781;6156363;1038526
6;5;51000;51000;4649;0;20;24;4;0;19;20;0.09115686274509804;0.0;;838197;4782568;4655;3939111;1614860;838232;1402032;2376280;6076707;1004372
7;4;64000;64000;7929;0;16;29;2;0;15;27;0.123890625;0.0;;1452651;6452011;4679;4779839;2707466;1433460;2022426;4777622;8182977;1701924
8;3;70000;70000;802;0;15;1;-2;0;14;3;0.011457142857142857;0.0;;145220;6673788;254241;6774646;637526;145167;475447;5656996;9589659;171150
9;2;83000;83000;10982;2;11;50;23;0;12;27;0.1323132530120482;0.0;;2235438;13966826;4682;6922555;8767734;2011724;5114114;6920106;11907463;2543195
10;1;88000;88000;4595;7;7;19;7;0;11;12;0.05221590909090909;0.0;;828487;33061304;41571843;58795423;16917809;832632;3699164;8325528;12566952;1232638
;;1000000;;;;;225;;;;166;0.9898546034153707;0.0;0.9898546034153707
;;;;;;;0.26222222222222225;;;;;
