ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;397;0;67;0;0;0;67;0;0.026466666666666666;0.0;;72319;72354;4638;16656;72348;72233;79065;3640;1163957;73107
2;9;18000;18000;2701;0;56;0;0;0;56;0;0.15005555555555555;0.0;;487318;492191;4638;91786;487850;487238;496013;3640;1748125;488722
3;8;27000;27000;1132;0;37;5;2;0;37;3;0.04192592592592593;0.0;;204752;285186;4638;581407;213706;204700;284327;496673;3160301;212343
4;7;32000;32000;8481;0;31;34;10;0;31;24;0.26503125;0.0;;1528394;2312208;4655;788434;1869861;1528342;2312968;3674;2885166;1753853
5;6;39000;39000;5121;0;26;20;11;0;26;9;0.13130769230769232;0.0;;923248;3329057;4655;2320506;1271496;923198;3243747;320365;4779895;1124187
6;5;52000;52000;7276;0;19;30;14;0;19;16;0.13992307692307693;0.0;;1311376;5128987;4657;3819311;2433214;1311320;3503097;2746203;6667942;1658431
7;4;54000;54000;5906;1;19;22;14;0;18;8;0.10937037037037037;0.0;;1064654;8397019;704483;5345250;2613360;1064603;1157259;4330926;6948233;1105912
8;3;62000;62000;871;1;16;3;3;0;16;0;0.014048387096774194;0.0;;157677;9694259;4655;15955080;820378;157594;162015;5403440;9128148;157976
9;2;67000;67000;6845;14;14;49;39;0;15;10;0.10216417910447761;0.0;;1893794;17926351;5040436;20092529;11253410;1237951;1810041;6815867;9880566;1412712
10;1;80000;80000;765;0;0;0;-2;0;12;2;0.0095625;0.0;;9223372036854775807;-9223372036854775808;9223372036854775807;-9223372036854775808;0;138503;711332;8956135;11512017;193691
;;1000000;;;;;163;;;;72;0.9898556039505395;0.0;0.9898556039505395
;;;;;;;0.558282208588957;;;;;
