ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;34;0;6000;0;0;0;6000;0;0.0017989417989417989;0.0010402116402116403;;6948;8035;5363;168431;7004;6883;7865;4397;167245;7729
2;19;20000;20000;91;0;5670;0;0;0;5670;0;0.00455;0.0009830000000000001;;17241;18249;3583;39677;17241;17151;18133;3640;39597;17647
3;18;22500;22500;333;0;5040;0;0;0;5040;0;0.0148;0.0008737777777777778;;60800;61749;4536;109906;60800;60743;61687;3640;109639;60743
4;17;33750;33750;1263;0;3360;330;0;0;3360;330;0.037422222222222225;0.0005825185185185186;;228332;256779;49536;173945;230029;228276;257800;48647;173673;230363
5;16;35000;35000;17;0;3240;0;0;0;3240;0;0.0004857142857142857;0.0005617142857142857;;3918;4921;3680;354932;3918;3861;4805;3647;354796;3861
6;15;50400;50400;925;0;2250;180;0;0;2250;180;0.018353174603174604;0.0003900793650793651;;167386;404408;6314;360436;172686;167422;404338;5241;360436;173101
7;14;60480;60480;2685;0;1875;495;-15;0;1875;510;0.04439484126984127;0.00032506613756613757;;484419;810524;11736;534463;509533;484361;811136;10847;1196882;512557
8;13;63000;63000;7685;0;1800;2205;135;0;1800;2070;0.12198412698412699;0.00031206349206349207;;1385001;2217333;4543;1020383;1520710;1384945;1730125;3652;1020229;1464509
9;12;70000;70000;760;0;1620;60;0;0;1620;60;0.010857142857142857;0.00028085714285714286;;137657;374325;12413;2408797;140645;137600;374252;12230;2408643;140591
10;11;78750;78750;3155;0;1440;720;2;0;1440;718;0.040063492063492065;0.00024965079365079365;;569127;1246426;49543;2549935;627932;569070;1247209;48652;2549779;628075
11;10;84000;84000;858;0;1350;120;-17;0;1350;137;0.010214285714285714;0.00023404761904761908;;155303;1104867;4543;3124038;171523;155246;963578;3652;3124256;172714
12;9;84375;84375;2494;0;1344;580;16;0;1344;564;0.02955851851851852;0.00023300740740740743;;449978;2784487;27043;3281348;581136;449970;2767525;26152;3281186;572342
13;8;87500;87500;644;0;1296;39;-13;0;1296;52;0.00736;0.0002246857142857143;;116781;708225;12356;3773965;121569;116724;1523881;12173;3773611;122293
14;7;90720;90720;5010;0;1250;1479;116;0;1250;1363;0.055224867724867725;0.00021671075837742504;;903258;4165271;11743;3881157;1229581;903202;4005973;10852;3877552;1188075
15;6;105000;105000;6910;0;1080;1554;123;0;1080;1431;0.0658095238095238;0.00018723809523809524;;1245382;4969191;12412;4855555;1597018;1245325;4848171;12229;4851878;1545140
16;5;108000;108000;2081;0;1050;328;1;0;1050;327;0.019268518518518518;0.00018203703703703703;;375687;2551681;4543;6120436;426639;375629;2551149;3652;6120436;419706
17;4;140000;140000;3094;0;810;623;2;0;810;621;0.0221;0.00014042857142857143;;558145;3455721;175829;6749345;832095;558088;3455124;175496;6748804;831039
18;3;181440;181440;248;0;625;57;-1;0;625;58;0.0013668430335097002;0.00010835537918871252;;45433;2553177;1422913;7329860;80915;45443;2552558;1422613;7326142;80833
19;2;525000;525000;36427;0;216;2321;0;0;216;2321;0.06938476190476191;3.744761904761905e-05;;8251166;13786823;1384092;7400371;11892554;8249991;13784615;1383834;7399469;11890548
20;1;630000;630000;8830;0;180;483;0;0;180;483;0.014015873015873016;3.120634920634921e-05;;1591214;6073358;3472282;21106682;2435172;1591155;6072511;3471708;21103765;2434726
;;113400000;;;;;11574;;;;11225;0.5890128483245151;0.007194103703703706;0.5962069520282187
;;;;;;;0.030153792984275098;;;;;
