ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;192;0;11340;0;0;0;11340;0;0.0192;0.0019660000000000003;;35389;36449;3562;30962;35449;35324;36306;3640;30707;36170
2;19;15750;15750;455;0;7200;0;0;0;7200;0;0.028888888888888888;0.0012482539682539683;;82759;83875;4527;181554;82759;82669;83651;3647;181124;82704
3;18;18900;18900;814;0;6000;120;0;0;6000;120;0.04306878306878307;0.0010402116402116403;;147411;191931;22536;223308;147411;147458;191964;21640;222910;147905
4;17;22500;22500;55;0;5040;0;0;0;5040;0;0.0024444444444444444;0.0008737777777777778;;10764;10799;5363;339962;10764;10674;11656;4390;339895;10696
5;16;26250;26250;376;0;4320;0;0;0;4320;0;0.014323809523809523;0.000748952380952381;;68501;69582;5357;354026;68545;68457;69439;4392;353881;68476
6;15;30240;30240;840;0;3750;240;0;0;3750;240;0.027777777777777776;0.0006501322751322751;;152056;228696;11736;391508;154114;151999;228546;10847;391800;154480
7;14;35000;35000;301;0;3240;0;0;0;3240;0;0.0086;0.0005617142857142857;;55037;59156;3874;546877;55037;54980;59341;3647;547166;54980
8;13;40000;40000;1222;0;2835;405;0;0;2835;405;0.03055;0.0004915000000000001;;220950;532466;43686;605147;240586;220861;532235;43504;605431;240519
9;12;45000;45000;2491;0;2520;630;0;0;2520;630;0.055355555555555554;0.0004368888888888889;;449501;762088;19207;829396;485822;449443;761879;19024;829678;485752
10;11;60480;60480;2026;0;1875;1125;0;0;1875;1125;0.03349867724867725;0.00032506613756613757;;365793;1339221;167864;1282361;457655;365735;1338745;167681;1282639;457548
11;10;70875;70875;1581;0;1600;536;-5;0;1600;541;0.022306878306878306;0.0002773897707231041;;285571;1332213;27043;1646028;360368;285515;1332001;26152;1645732;360656
12;9;75000;75000;137;0;1512;6;-1;0;1512;7;0.0018266666666666668;0.0002621333333333334;;25479;185305;4543;1969810;25525;25468;185158;3652;1966261;25849
13;8;78750;78750;429;0;1440;295;8;0;1440;287;0.0054476190476190475;0.00024965079365079365;;78089;880529;208804;1998248;108081;78032;880504;208505;2277675;106677
14;7;84000;84000;1429;0;1350;95;-148;0;1350;243;0.017011904761904763;0.00023404761904761908;;258218;603259;4543;2079173;265172;258162;1231035;3652;3349067;287070
15;6;84375;84375;5963;0;1344;2690;131;0;1344;2559;0.07067259259259259;0.00023300740740740743;;1074809;2981692;27043;2340282;1499530;1074750;2916764;26166;2336789;1457238
16;5;94500;94500;8994;0;1200;3495;299;0;1200;3196;0.09517460317460318;0.00020804232804232805;;1620856;5031684;242653;3706197;2375707;1620799;4389985;242357;3702482;2202818
17;4;118125;118125;2426;0;960;791;4;0;960;787;0.02053756613756614;0.00016643386243386245;;437788;3101921;27043;5539104;625378;437730;3100939;26166;5537478;624888
18;3;175000;175000;4783;0;648;1194;-1;0;648;1195;0.027331428571428572;0.00011234285714285716;;862290;5440005;63587;6180459;1496589;862234;5438584;63404;6179601;1496219
19;2;630000;630000;25183;0;180;2017;1;0;180;2016;0.039973015873015875;3.120634920634921e-05;;5318307;10960845;815094;7532308;8468748;5317243;10957813;814666;7531066;8452306
20;1;700000;700000;14297;0;162;983;0;0;162;983;0.020424285714285714;2.808571428571429e-05;;2882166;9086856;970653;14153795;5450943;2881715;9084839;970322;14147769;5449501
;;113400000;;;;;14622;;;;14334;0.5844144973544972;0.010144837389770721;0.5945593347442679
;;;;;;;0.019696347968814115;;;;;
