ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;269;0;7200;0;0;0;7200;0;0.01707936507936508;0.0012482539682539683;;49261;50348;4039;143561;49314;49196;50178;3640;142540;50042
2;19;18900;18900;493;0;6000;0;0;0;6000;0;0.026084656084656085;0.0010402116402116403;;89593;90682;22536;171306;89593;89503;90485;21647;170117;89510
3;18;20000;20000;1010;0;5670;600;0;0;5670;600;0.0505;0.0009830000000000001;;182789;337827;4536;174463;190224;182733;338593;3640;174341;190887
4;17;40000;40000;816;0;2835;0;0;0;2835;0;0.0204;0.0004915000000000001;;147738;152467;191106;358303;147738;147681;152866;190923;358070;147681
5;16;42000;42000;483;0;2700;0;0;0;2700;0;0.0115;0.00046809523809523816;;87796;88799;3609;509243;87796;87739;88683;3647;509010;87739
6;15;50000;50000;1420;0;2268;342;0;0;2268;342;0.0284;0.0003932;;256603;506161;4536;598346;269507;256547;506341;3647;597946;269774
7;14;54000;54000;23;0;2100;0;0;0;2100;0;0.00042592592592592595;0.00036407407407407406;;5006;6034;3814;858186;5006;4949;5893;3646;857783;4989
8;13;56250;56250;348;0;2016;0;-2;0;2016;2;0.006186666666666667;0.00034951111111111114;;63503;66464;4543;866483;63503;63446;120033;3652;889511;63601
9;12;56700;56700;724;0;2000;195;37;0;2000;158;0.012768959435626103;0.0003467372134038801;;131180;802626;115924;984424;153649;131123;791846;115741;923995;152316
10;11;70000;70000;4980;0;1620;1197;0;0;1620;1197;0.07114285714285715;0.00028085714285714286;;897869;1258610;4543;1061295;963250;897813;1258185;3652;1057804;963340
11;10;75600;75600;506;0;1500;84;0;0;1500;84;0.0066931216931216935;0.0002600529100529101;;91944;695346;133925;1961832;103209;91887;694997;133742;1958360;103145
12;9;78750;78750;1340;0;1440;252;0;0;1440;252;0.017015873015873016;0.00024965079365079365;;242204;1174527;57673;2056633;285027;242148;1174144;57490;2053181;284747
13;8;84000;84000;364;0;1350;14;0;0;1350;14;0.004333333333333333;0.00023404761904761908;;66376;330820;96294;2301617;67655;66319;330671;96111;2298185;67596
14;7;113400;113400;2084;0;1000;386;0;0;1000;386;0.018377425044091712;0.00017336860670194004;;376231;1951467;269764;2370962;471092;376173;1950885;269451;2367550;470974
15;6;141750;141750;990;0;800;40;-54;0;800;94;0.006984126984126984;0.00013869488536155205;;179196;1781751;102672;2750083;210053;179146;1531273;102489;5042072;210339
16;5;151200;151200;23272;0;750;4109;53;0;750;4056;0.15391534391534392;0.00013002645502645504;;4532648;7452219;230503;2988822;5731425;4532313;6886573;230206;2985359;5657947
17;4;189000;189000;1216;0;600;160;2;0;600;158;0.006433862433862434;0.00010402116402116403;;219883;1782530;150960;8086237;290704;219827;1782054;150645;8085221;288853
18;3;196875;196875;5118;0;576;644;-3;0;576;647;0.025996190476190475;9.986031746031747e-05;;922707;8798786;27043;8286598;1594879;922650;8650890;26152;8280436;1587702
19;2;472500;472500;24158;0;240;1622;0;0;240;1622;0.05112804232804233;4.1608465608465614e-05;;4861669;14254737;488049;9533719;7531089;4861013;14252266;487718;9529448;7529774
20;1;648000;648000;34511;0;175;1485;2;0;175;1483;0.05325771604938272;3.033950617283951e-05;;7579395;23422932;13834;16385433;12022299;7578440;23418800;13651;16380436;12016347
;;113400000;;;;;11130;;;;11095;0.5886234656084657;0.007427111111111112;0.5960505767195768
;;;;;;;0.0031446540880503146;;;;;
