ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;108;0;7200;0;0;0;7200;0;0.006857142857142857;0.0012482539682539683;;20276;21415;4536;145849;20335;20211;21193;3647;144726;21057
2;19;18900;18900;1492;0;6000;0;0;0;6000;0;0.07894179894179894;0.0010402116402116403;;269552;276748;21736;168443;269553;269463;278060;21640;167249;269499
3;18;30240;30240;257;0;3750;0;0;0;3750;0;0.008498677248677249;0.0006501322751322751;;47093;48241;11736;429921;47131;47075;48019;10847;429957;47075
4;17;45000;45000;285;0;2520;0;0;0;2520;0;0.006333333333333333;0.0004368888888888889;;52164;53346;4536;377251;52164;52107;53051;3647;377704;52107
5;16;50400;50400;640;0;2250;0;0;0;2250;0;0.012698412698412698;0.0003900793650793651;;116067;120114;29518;535746;116067;116010;120256;29229;535771;116010
6;15;56250;56250;2604;0;2016;612;0;0;2016;612;0.04629333333333333;0.00034951111111111114;;469833;953954;49536;551674;513609;469775;955868;48640;552116;514024
7;14;67500;67500;435;0;1680;68;0;0;1680;68;0.0064444444444444445;0.0002912592592592593;;79160;529711;60676;1024630;87994;79103;529598;60476;1025073;88197
8;13;70875;70875;1759;0;1600;140;-8;0;1600;148;0.024818342151675485;0.0002773897707231041;;317616;919115;27043;1107101;335888;317560;919529;26152;1241272;336437
9;12;81000;81000;3325;0;1400;628;4;0;1400;624;0.04104938271604938;0.00024271604938271607;;599727;1550044;4543;1427955;675418;599670;1550297;3652;2460578;687923
10;11;84375;84375;3929;0;1344;918;45;0;1344;873;0.04656592592592593;0.00023300740740740743;;708489;2117594;27043;2031092;867488;708402;1515692;26145;2692389;814213
11;10;90720;90720;5035;0;1250;1215;-93;0;1250;1308;0.05550044091710758;0.00021671075837742504;;907763;3337588;62795;2743017;1203628;907707;3148957;62594;3235215;1201851
12;9;94500;94500;10446;0;1200;2084;330;0;1200;1754;0.11053968253968253;0.00020804232804232805;;1882331;5444565;303036;3958597;2469815;1882275;3617902;302716;3958728;2152793
13;8;105000;105000;3926;0;1080;724;14;0;1080;710;0.03739047619047619;0.00018723809523809524;;707915;5266566;4543;5926691;957683;707860;3428406;3652;5926636;928177
14;7;126000;126000;69;0;900;2;0;0;900;2;0.0005476190476190477;0.00015603174603174603;;13285;338860;28574;6645623;13890;13228;338709;28392;6638240;13842
15;6;141750;141750;132;0;800;68;0;0;800;68;0.0009312169312169313;0.00013869488536155205;;24605;740865;395693;6660436;39601;24567;740715;395398;6660436;39524
16;5;162000;162000;2014;0;700;372;20;0;700;352;0.012432098765432099;0.00012135802469135803;;363634;2756085;608670;6690886;504589;363576;2755452;608495;6690448;505773
17;4;168750;168750;7;0;672;3;1;0;672;2;4.148148148148148e-05;0.00011650370370370371;;2116;997537;1236825;7327909;6709;2059;997233;1236511;7327764;6229
18;3;181440;181440;4640;0;625;686;13;0;625;673;0.025573192239858905;0.00010835537918871252;;836552;6334407;1013832;7338661;1392862;836496;6196446;1013484;7334564;1380299
19;2;189000;189000;3497;0;600;710;-34;0;600;744;0.018502645502645503;0.00010402116402116403;;630684;5712668;2189153;8235276;1152544;630627;4871305;2188828;8228694;1083031
20;1;506250;506250;25347;0;224;1515;0;0;224;1515;0.050068148148148146;3.883456790123457e-05;;4982077;13202920;1243796;8877942;8385595;4981647;13202007;1243448;8874014;8384309
;;113400000;;;;;9745;;;;9453;0.5900277954144622;0.006555240388007055;0.5965830358024692
;;;;;;;0.02996408414571575;;;;;
