ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;251;0;6000;0;0;0;6000;0;0.01328042328042328;0.0010402116402116403;;46014;47047;6314;169333;46069;45949;46931;5255;168809;46795
2;19;30240;30240;649;0;3750;0;0;0;3750;0;0.021461640211640213;0.0006501322751322751;;117677;123163;11736;208570;117677;117587;123524;10847;208595;117622
3;18;39375;39375;568;0;2880;0;0;0;2880;0;0.014425396825396826;0.0004993015873015873;;103096;104045;7333;288823;103096;103039;103983;6235;288364;103368
4;17;45000;45000;862;0;2520;0;-20;0;2520;20;0.019155555555555554;0.0004368888888888889;;156017;157126;3534;303479;156044;156094;209549;3640;513318;156710
5;16;45360;45360;2105;0;2500;260;120;0;2500;140;0.04640652557319224;0.0004334215167548501;;380022;655307;11736;492089;394353;379964;496581;10847;462681;386226
6;15;50400;50400;2149;0;2250;220;10;0;2250;210;0.042638888888888886;0.0003900793650793651;;387927;555876;5363;879316;401105;387869;556628;4397;879569;400887
7;14;60480;60480;694;0;1875;90;0;0;1875;90;0.011474867724867725;0.00032506613756613757;;125726;290737;133258;1270483;130942;125734;290571;133076;1270733;130888
8;13;63000;63000;4844;0;1800;610;0;0;1800;610;0.0768888888888889;0.00031206349206349207;;873272;1679541;4543;1366269;939604;873216;1551035;3645;1366206;933361
9;12;65625;65625;1498;0;1728;327;6;0;1728;321;0.022826666666666665;0.0002995809523809524;;270645;1359477;5363;2235148;317283;270589;1360453;4408;2231644;314358
10;11;75600;75600;2388;0;1500;209;6;0;1500;203;0.03158730158730159;0.0002600529100529101;;430954;874256;90314;2508405;456894;430896;874097;90132;2504920;455757
11;10;90720;90720;181;0;1250;38;0;0;1250;38;0.0019951499118165783;0.00021671075837742504;;33447;472790;517559;2954607;37568;33390;472463;517263;2954534;37510
12;9;113400;113400;5087;0;1000;483;-2;0;1000;485;0.04485890652557319;0.00017336860670194004;;917130;2439525;90313;2991516;1045207;917074;2439110;90131;2991438;1045343
13;8;120000;120000;6970;0;945;1159;0;0;945;1159;0.058083333333333334;0.00016383333333333335;;1256294;5086158;4543;3965567;1773827;1256238;5086656;3652;3965392;1756997
14;7;131250;131250;1854;0;864;282;2;0;864;280;0.014125714285714285;0.0001497904761904762;;334718;3897809;279364;5210670;503151;334662;3897176;279191;5207181;499154
15;6;151200;151200;1614;0;750;160;1;0;750;159;0.010674603174603175;0.00013002645502645504;;291521;2771396;1039897;5800878;384447;291465;2770755;1039521;5799778;383741
16;5;157500;157500;1057;0;720;84;-5;0;720;89;0.006711111111111111;0.00012482539682539683;;191255;1903938;201728;5986282;218078;191199;1903885;201527;5964738;222330
17;4;181440;181440;3651;0;625;417;-18;0;625;435;0.020122354497354496;0.00010835537918871252;;658411;4084783;686033;6187983;940917;658354;4084430;685680;6185257;958987
18;3;189000;189000;12152;0;600;1615;26;0;600;1589;0.0642962962962963;0.00010402116402116403;;2242980;7234315;932063;6903567;3242636;2242823;5961610;931749;6840436;3114183
19;2;200000;200000;10237;0;567;1200;-1;0;567;1201;0.051185;9.83e-05;;1844710;10971050;4543;10128487;3255334;1844654;10970299;3652;10124529;3139899
20;1;708750;708750;13264;0;160;434;0;0;160;434;0.01871463844797178;2.7738977072310407e-05;;2389929;10328427;156616;13444716;4261726;2389875;10327524;156416;13440599;4261165
;;113400000;;;;;7588;;;;7463;0.5909132627865962;0.005943769312169313;0.5968570320987655
;;;;;;;0.01647337901950448;;;;;
