ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;28350;28350;3799;0;4000;0;0;0;4000;0;0.13400352733686066;0.0006934744268077602;;685022;697558;8346;177333;685081;684956;699358;7221;176256;685801
2;19;37800;37800;637;0;3000;0;0;0;3000;0;0.01685185185185185;0.0005201058201058201;;115553;122205;5357;846713;115553;115563;122600;4391;847379;115600
3;18;47250;47250;2349;0;2400;0;0;0;2400;0;0.04971428571428571;0.0004160846560846561;;423933;437175;49536;839247;424134;423875;438180;48646;1036725;424642
4;17;50000;50000;4173;0;2268;600;32;0;2268;568;0.08346;0.0003932;;752487;2003893;4350;1260436;901465;752431;2000577;3640;1260436;888480
5;16;52500;52500;1332;0;2160;80;18;0;2160;62;0.025371428571428573;0.0003744761904761905;;240759;1694164;4536;2018553;263342;240703;1059870;3640;2018787;256481
6;15;56250;56250;431;0;2016;8;8;0;2016;0;0.007662222222222222;0.00034951111111111114;;78446;326929;5363;2262436;78934;78389;83557;4397;2262668;78401
7;14;60000;60000;976;0;1890;146;14;0;1890;132;0.016266666666666665;0.0003276666666666667;;176669;1304130;4536;2344194;217519;176613;1304427;3647;2344425;216106
8;13;70875;70875;421;0;1600;14;-3;0;1600;17;0.005940035273368607;0.0002773897707231041;;76644;840768;27043;2535522;78794;76587;840844;26152;2524328;79248
9;12;72000;72000;1748;0;1575;158;12;0;1575;146;0.024277777777777777;0.0002730555555555556;;315644;2016818;4543;2594674;365967;315588;2018098;3645;2591170;365424
10;11;75600;75600;549;0;1500;94;3;0;1500;91;0.007261904761904762;0.0002600529100529101;;99679;1614813;160019;2913047;120082;99622;1041631;159836;2909563;118723
11;10;100000;100000;17;0;1134;1;0;0;1134;1;0.00017;0.0001966;;3918;436314;761096;3015394;3977;3861;436240;760912;3011927;3912
12;9;108000;108000;2496;0;1050;289;-11;0;1050;300;0.02311111111111111;0.00018203703703703703;;450402;2965550;4543;3022036;605374;450344;2965439;3645;3018586;607316
13;8;112500;112500;138;0;1008;5;0;0;1008;5;0.0012266666666666667;0.00017475555555555557;;25712;1052583;87108;3475333;28527;25655;966743;86925;3471905;28843
14;7;118125;118125;7701;0;960;1036;27;0;960;1009;0.06519365079365079;0.00016643386243386245;;1387874;4111614;27043;3503881;1998038;1387818;3887948;26152;3500470;1965533
15;6;141750;141750;5138;0;800;559;0;0;800;559;0.03624691358024691;0.00013869488536155205;;926310;3499487;1247691;4903286;1192155;926254;3499211;1247361;4902926;1191941
16;5;157500;157500;3055;0;720;332;0;0;720;332;0.0193968253968254;0.00012482539682539683;;551124;3008947;249420;6525795;842607;551067;3008769;249237;6525339;842478
17;4;168750;168750;210;0;672;10;0;0;672;10;0.0012444444444444445;0.00011650370370370371;;38666;979412;117434;7213519;46896;38609;979447;117135;7213420;46837
18;3;181440;181440;3186;0;625;302;0;0;625;302;0.01755952380952381;0.00010835537918871252;;574703;6997274;11743;7235861;925337;574646;6997488;10852;7232351;925077
19;2;540000;540000;9221;0;210;380;-1;0;210;381;0.017075925925925925;3.640740740740741e-05;;1661707;6432872;640399;7813681;3015156;1661650;6432542;640102;7810191;3025022
20;1;590625;590625;23668;0;192;952;2;0;192;950;0.04007280423280423;3.3286772486772485e-05;;5073032;13764089;1464489;11877559;8366666;5072702;13763632;1464318;11874392;8254963
;;113400000;;;;;4966;;;;4865;0.5921075661375661;0.005162917107583776;0.5972704832451499
;;;;;;;0.020338300443012484;;;;;
