ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;355;0;7200;0;0;0;7200;0;0.02253968253968254;0.0025523809523809527;64100;64100;40537;195031;64096;64102;38487;197667
2;19;18900;18900;362;0;6000;0;0;0;6000;0;0.019153439153439155;0.002126984126984127;65358;65358;13537;266866;65354;65360;11501;269377
3;18;25200;25200;3404;0;4500;900;0;0;4500;900;0.13507936507936508;0.0015952380952380953;613297;696277;31537;339408;613296;696056;29501;341971
4;17;28350;28350;857;0;4000;0;0;0;4000;0;0.030229276895943562;0.001417989417989418;154455;163155;4537;960130;154451;164444;20501;962738
5;16;33750;33750;8;0;3360;0;0;0;3360;0;0.00023703703703703704;0.001191111111111111;1642;1642;40537;1122082;1638;1644;38501;1252782
6;15;40000;40000;3739;0;2835;1710;18;0;2835;1692;0.093475;0.0010049999999999998;673596;1632325;175537;1128785;673595;1630569;173495;1981042
7;14;42000;42000;63;0;2700;6;-11;0;2700;17;0.0015;0.0009571428571428571;11536;11678;175537;1809976;11532;11676;173501;2139771
8;13;50000;50000;341;0;2268;71;-3;0;2268;74;0.00682;0.000804;61584;1026545;175542;1830752;61580;1027506;173505;4101761
9;12;52500;52500;462;0;2160;31;-20;0;2160;51;0.0088;0.0007657142857142857;83359;324400;85542;1898197;83356;1475660;83505;3836073
10;11;54000;54000;2094;0;2100;984;68;0;2100;916;0.03877777777777778;0.0007444444444444445;377373;2000253;175542;1995179;377354;1999295;173505;4436638
11;10;56250;56250;457;0;2016;38;-47;0;2016;85;0.008124444444444445;0.0007146666666666666;82458;953050;40542;2380271;82456;1084344;38505;4751415
12;9;63000;63000;4152;0;1800;1364;66;0;1800;1298;0.06590476190476191;0.0006380952380952382;748035;3028909;247752;2470500;748036;2489132;245691;4961159
13;8;70875;70875;10323;0;1600;5116;136;0;1600;4980;0.14565079365079364;0.0005671957671957671;1883834;4995342;18042;3303425;1883390;4309754;16005;4914513
14;7;72000;72000;1451;0;1575;575;30;0;1575;545;0.020152777777777776;0.0005583333333333333;261500;5248023;175542;6137628;261499;1939155;173505;7471602
15;6;75000;75000;3099;0;1512;1344;88;0;1512;1256;0.04132;0.000536;558370;6684398;175542;6401783;558369;6253459;173505;7560280
16;5;84375;84375;7651;0;1344;3410;251;0;1344;3159;0.09067851851851852;0.00047644444444444443;1378226;8943680;18042;7050977;1378218;7596333;16005;7506531
17;4;87500;87500;171;0;1296;59;-15;0;1296;74;0.0019542857142857144;0.00045942857142857146;30982;5725384;85542;10725831;30980;2666840;83505;9837018
18;3;90000;90000;8440;5;1260;3800;618;0;1260;3182;0.09377777777777778;0.0004466666666666667;1520358;11951474;175542;10764693;1520360;7391740;173505;9876046
19;2;90720;90720;3899;29;1250;2002;341;0;1250;1661;0.042978395061728396;0.0004431216931216931;702377;12659889;38759;24462963;702375;6943109;36715;11727921
20;1;94500;94500;1343;80;1200;724;164;0;1200;560;0.014211640211640212;0.0004253968253968254;242052;13368494;231287;42482441;242052;4202003;229290;12442841
;;113400000;;;;;22134;;;;20450;0.8813649735449736;0.018425354497354503;0.8997903280423281
;;;;;;;0.07608204572151442;;;;;
