ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;483;0;7200;0;0;0;7200;0;0.030666666666666665;0.0025523809523809527;87135;87135;40523;197812;87131;87137;38484;199818
2;19;22500;22500;11;0;5040;0;0;0;5040;0;0.0004888888888888889;0.0017866666666666669;2186;2186;85523;292701;2182;2188;83498;294584
3;18;25200;25200;1772;0;4500;180;0;0;4500;180;0.07031746031746032;0.0015952380952380953;319302;335583;31540;302084;319301;335614;29495;304330
4;17;26250;26250;260;0;4320;0;0;0;4320;0;0.009904761904761904;0.0015314285714285714;46998;47140;40523;628778;46994;51346;38498;630721
5;16;28350;28350;1758;0;4000;460;-21;0;4000;481;0.06201058201058201;0.001417989417989418;316769;472839;4540;683076;316768;420417;12195;921472
6;15;30240;30240;865;0;3750;70;8;0;3750;62;0.028604497354497355;0.0013293650793650795;155898;216453;10791;1007347;155896;256336;8379;1009371
7;14;33750;33750;1907;0;3360;872;29;0;3360;843;0.0565037037037037;0.001191111111111111;343575;1273912;40523;1170800;343577;1274169;38498;1420294
8;13;37800;37800;641;0;3000;264;6;0;3000;258;0.016957671957671956;0.0010634920634920635;115574;571220;31528;1522069;115542;483039;29502;2136932
9;12;45360;45360;191;0;2500;140;1;0;2500;139;0.004210758377425044;0.0008862433862433862;34581;402232;10839;1645365;34584;402021;36712;3273219
10;11;47250;47250;7906;0;2400;4428;407;0;2400;4021;0.16732275132275132;0.0008507936507936508;1424107;2950751;135785;1687585;1424104;2771362;133739;3239795
11;10;50000;50000;1097;0;2268;680;32;0;2268;648;0.02194;0.000804;197787;2985845;175528;3220498;197783;2984403;173502;4197996
12;9;56700;56700;985;0;2000;414;-36;0;2000;450;0.017372134038800707;0.000708994708994709;177505;1009658;338908;3434262;177503;1015210;336832;4376027
13;8;60480;60480;4073;0;1875;2155;88;0;1875;2067;0.06734457671957672;0.0006646825396825397;733806;4018520;188874;3619772;733806;3786856;186798;5248592
14;7;63000;63000;118;0;1800;59;-14;0;1800;73;0.001873015873015873;0.0006380952380952382;21437;1708132;270733;4385306;21443;819561;268687;5326305
15;6;67500;67500;2185;0;1680;959;-35;0;1680;994;0.03237037037037037;0.0005955555555555556;393741;4191491;448106;4414612;393742;3293858;446098;6285464
16;5;70000;70000;2263;0;1620;1208;17;0;1620;1191;0.03232857142857143;0.0005742857142857142;407803;4242494;175528;5192712;407784;4423123;173502;6962177
17;4;75600;75600;1829;0;1500;706;-26;0;1500;732;0.024193121693121693;0.0005317460317460317;329533;4295352;483671;6566595;329535;3408957;481667;7629414
18;3;78750;78750;7769;0;1440;3384;-201;0;1440;3585;0.09865396825396826;0.0005104761904761905;1399437;7752390;191232;7032861;1399458;5882362;189215;7029859
19;2;84000;84000;440;0;1350;193;23;0;1350;170;0.005238095238095238;0.00047857142857142857;79398;4652572;175528;8498628;79396;4092666;173502;8929822
20;1;87500;87500;11486;44;1296;6197;995;0;1296;5202;0.13126857142857143;0.00045942857142857146;2069118;14810622;85528;8578405;2069117;8421707;83502;8524246
;;113400000;;;;;22369;;;;21096;0.8795701675485009;0.020170544973544972;0.8997407125220459
;;;;;;;0.05690911529348652;;;;;
