ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;10000;10000;553;0;11340;0;0;0;11340;0;0.0553;0.004019999999999999;99749;99749;175523;196854;99745;99751;173498;199822
2;19;18900;18900;306;0;6000;0;0;0;6000;0;0.01619047619047619;0.002126984126984127;55277;55419;13523;304361;55273;55416;11498;307202
3;18;22500;22500;830;0;5040;60;0;0;5040;60;0.03688888888888889;0.0017866666666666669;149608;218321;85523;366988;149606;217982;83484;369853
4;17;30240;30240;1055;0;3750;480;2;0;3750;478;0.03488756613756614;0.0013293650793650795;190238;462898;10791;523898;190223;463004;8379;895298
5;16;35000;35000;290;0;3240;0;0;0;3240;0;0.008285714285714285;0.0011485714285714285;52402;52546;175523;721641;52400;57972;173498;1692270
6;15;37800;37800;2468;0;3000;944;-4;0;3000;948;0.06529100529100529;0.0010634920634920635;444697;721463;95054;781473;444696;721029;92966;1744047
7;14;40000;40000;896;0;2835;300;9;0;2835;291;0.0224;0.0010049999999999998;161474;1045062;283227;1231653;161472;1044497;281166;2826288
8;13;42000;42000;139;0;2700;45;-33;0;2700;78;0.0033095238095238095;0.0009571428571428571;25219;232789;175528;1400815;25217;232249;173502;2467423
9;12;47250;47250;5053;0;2400;2557;149;0;2400;2408;0.10694179894179894;0.0008507936507936508;910351;1558433;40528;1433733;910350;1463098;38502;2374283
10;11;50000;50000;1505;0;2268;828;31;0;2268;797;0.0301;0.000804;271224;2360493;283215;2463601;271225;2191344;281170;4506376
11;10;56250;56250;1646;0;2016;523;-133;0;2016;656;0.02926222222222222;0.0007146666666666666;296604;1800747;40528;2742685;296605;2491967;38502;3800486
12;9;65625;65625;1579;0;1728;642;13;0;1728;629;0.02406095238095238;0.0006125714285714285;284535;2465174;18028;3047123;284535;2867893;16002;5289228
13;8;70000;70000;9560;0;1620;4655;226;0;1620;4429;0.13657142857142857;0.0005742857142857142;1834086;5074696;344005;3342833;1833554;4576019;342054;4274838
14;7;70875;70875;3196;0;1600;1581;-105;0;1600;1686;0.04509347442680776;0.0005671957671957671;575827;5310145;18028;5415638;575828;2540444;16002;5415030
15;6;75000;75000;1897;0;1512;831;-28;0;1512;859;0.025293333333333334;0.000536;341775;5901063;175528;6310529;341772;2907441;173502;6770975
16;5;81000;81000;954;0;1400;426;-82;0;1400;508;0.011777777777777778;0.0004962962962962963;171929;5479406;175528;6722844;171927;4967301;173502;8015326
17;4;84375;84375;592;0;1344;310;8;0;1344;302;0.0070162962962962965;0.00047644444444444443;106768;5769991;18028;7702006;106766;5411896;16002;8108550
18;3;90720;90720;6915;0;1250;3474;354;0;1250;3120;0.07622354497354497;0.0004431216931216931;1245745;8522988;215791;7855136;1245628;7896999;213714;9242774
19;2;94500;94500;6745;2;1200;3509;595;0;1200;2914;0.07137566137566137;0.0004253968253968254;1215030;10538753;1068920;11085123;1215027;6004772;1112338;9380806
20;1;100000;100000;7305;22;1134;3515;512;0;1134;3003;0.07305;0.000402;1315938;14591329;563167;22946972;1315937;9701805;561196;11905625
;;113400000;;;;;24680;;;;23166;0.8793196649029984;0.020339994708994707;0.8996596596119931
;;;;;;;0.0613452188006483;;;;;
