ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;18900;18900;187;0;6000;0;0;0;6000;0;0.009894179894179895;0.002126984126984127;33857;33857;13537;196359;33853;33859;11501;197665
2;19;25200;25200;985;0;4500;0;0;0;4500;0;0.03908730158730159;0.0015952380952380953;177641;182405;31537;237992;177640;182207;29501;239130
3;18;26250;26250;718;0;4320;0;0;0;4320;0;0.02735238095238095;0.0015314285714285714;129448;129590;40537;422828;129444;133797;38501;424071
4;17;28350;28350;49;0;4000;0;0;0;4000;0;0.0017283950617283952;0.001417989417989418;9020;9020;5273;559705;9016;9022;20501;561039
5;16;35000;35000;1287;0;3240;460;21;0;3240;439;0.03677142857142857;0.0011485714285714285;231990;484302;175537;576020;231972;484830;173487;1514410
6;15;39375;39375;3416;0;2880;920;201;0;2880;719;0.08675555555555556;0.001020952380952381;615456;867787;18037;815376;615436;868053;16001;1694406
7;14;45360;45360;3746;0;2500;940;-296;0;2500;1236;0.08258377425044092;0.0008862433862433862;674854;1739403;10817;1438368;674835;1738528;15101;2532038
8;13;47250;47250;6341;0;2400;2432;487;0;2400;1945;0.1342010582010582;0.0008507936507936508;1142275;2900426;40559;2124251;1142278;1788267;38515;2795447
9;12;50000;50000;1887;0;2268;784;-35;0;2268;819;0.03774;0.000804;339972;3435074;175542;3274653;339973;2761144;173505;3589388
10;11;52500;52500;5742;0;2160;2169;779;0;2160;1390;0.10937142857142858;0.0007657142857142857;1034347;4367394;223376;3677606;1034347;1977169;221319;3672110
11;10;54000;54000;2749;0;2100;1363;196;0;2100;1167;0.05090740740740741;0.0007444444444444445;495268;5345716;175542;5053054;495248;2310445;173505;5045379
12;9;60480;60480;746;0;1875;270;-23;0;1875;293;0.012334656084656085;0.0006646825396825397;134478;4496950;17159;5566794;134476;3645443;15115;5567579
13;8;63000;63000;1731;0;1800;662;-186;0;1800;848;0.027476190476190477;0.0006380952380952382;311904;5516554;175542;5712195;311906;2613430;173505;5710092
14;7;70875;70875;4594;0;1600;2097;78;0;1600;2019;0.06481834215167548;0.0005671957671957671;827595;6025720;18953;6038072;827595;4687340;56314;6030050
15;6;72000;72000;1854;0;1575;961;52;0;1575;909;0.02575;0.0005583333333333333;334038;5225177;175542;7167331;334039;5020241;173505;7512221
16;5;75600;75600;2201;9;1500;949;125;0;1500;824;0.029113756613756613;0.0005317460317460317;396615;8064102;259199;8141086;396614;4549854;257172;7503474
17;4;78750;78750;3340;41;1440;1787;712;0;1440;1075;0.042412698412698416;0.0005104761904761905;601754;8688534;849291;15999504;601753;4092398;885809;7908081
18;3;87500;87500;1877;18;1296;846;68;0;1296;778;0.021451428571428573;0.00045942857142857146;338170;9112344;85542;22397124;338165;7232931;83505;9137286
19;2;90000;90000;1924;62;1260;909;167;0;1260;742;0.021377777777777777;0.0004466666666666667;346636;12499577;175542;23611216;346636;6588441;173505;9817414
20;1;94500;94500;1978;104;1200;1156;386;0;1200;770;0.020931216931216932;0.0004253968253968254;356359;14577349;1506156;24524177;356361;4562592;1438484;10935922
;;113400000;;;;;18705;;;;15973;0.8820589770723105;0.017694380952380954;0.8997533580246915
;;;;;;;0.14605720395616145;;;;;
