ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;18900;18900;493;0;6000;0;0;0;6000;0;0.026084656084656085;0.002126984126984127;88937;88937;13537;196346;88933;88939;11501;199821
2;19;25200;25200;595;0;4500;0;0;0;4500;0;0.02361111111111111;0.0015952380952380953;107297;112496;31554;293038;107293;112314;29511;296370
3;18;28350;28350;3568;0;4000;400;400;0;4000;0;0.12585537918871254;0.001417989417989418;642809;773108;4537;407663;642808;654558;20501;411043
4;17;35000;35000;508;0;3240;0;-20;0;3240;20;0.014514285714285714;0.0011485714285714285;91640;91782;175537;1057749;91636;192540;173501;1466844
5;16;37800;37800;5248;0;3000;460;380;0;3000;80;0.13883597883597884;0.0010634920634920635;945443;1061014;128649;1156910;945442;1053879;126584;1160358
6;15;45000;45000;650;0;2520;4;-58;0;2520;62;0.014444444444444444;0.0008933333333333334;117208;123726;175537;2109770;117194;1275864;173501;2557091
7;14;45360;45360;2787;0;2500;240;-185;0;2500;425;0.06144179894179894;0.0008862433862433862;502119;638770;10825;2234634;502100;1261072;15101;2238134
8;13;47250;47250;4690;0;2400;2060;947;0;2400;1113;0.09925925925925926;0.0008507936507936508;844867;2349921;40542;2744425;844867;1730647;38505;2804487
9;12;50400;50400;1097;0;2250;160;30;0;2250;130;0.021765873015873016;0.0007976190476190477;197783;941283;147108;3705074;197784;1058953;145051;4438801
10;11;56700;56700;1590;0;2000;487;238;0;2000;249;0.028042328042328042;0.000708994708994709;286547;1707692;761904;3908583;286521;635426;759877;3907667
11;10;60480;60480;1040;0;1875;215;-50;0;1875;265;0.017195767195767195;0.0006646825396825397;187516;1347485;9959;4203114;187515;2875997;7915;4407460
12;9;63000;63000;352;0;1800;81;-27;0;1800;108;0.005587301587301587;0.0006380952380952382;63554;1004699;175542;4398576;63552;1339523;173505;5520232
13;8;67500;67500;713;0;1680;307;27;0;1680;280;0.010562962962962963;0.0005955555555555556;128545;1505665;85542;4468711;128543;2861244;83505;6032533
14;7;75000;75000;8649;0;1512;3784;225;0;1512;3559;0.11532;0.000536;1557978;6777263;175542;4597577;1557959;6507616;173505;5353786
15;6;75600;75600;1641;0;1500;728;210;0;1500;518;0.021706349206349205;0.0005317460317460317;295703;5285089;1198597;8123647;295704;2654928;1196684;7140060
16;5;78750;78750;955;0;1440;349;26;0;1440;323;0.012126984126984127;0.0005104761904761905;172099;5875033;40542;10245845;172097;4202007;38505;8414134
17;4;87500;87500;2685;0;1296;1169;113;0;1296;1056;0.030685714285714285;0.00045942857142857146;483741;9337556;85542;11730623;483740;5271467;83505;8594342
18;3;90000;90000;2031;0;1260;876;142;0;1260;734;0.022566666666666665;0.0004466666666666667;366014;9191889;301307;12380410;366013;4764258;299250;9090786
19;2;90720;90720;1800;0;1250;803;169;0;1250;634;0.01984126984126984;0.0004431216931216931;324315;8592574;528093;12753977;324314;5732737;526032;9699435
20;1;100000;100000;7365;25;1134;2844;206;0;1134;2638;0.07365;0.000402;1326746;16260991;175542;13174214;1326749;8199877;173505;12167109
;;113400000;;;;;14967;;;;12194;0.8830981305114639;0.016717031746031744;0.8998151622574957
;;;;;;;0.18527427006080044;;;;;
