ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;2272;0;7200;0;0;0;7200;0;0.14425396825396825;0.0025523809523809527;409418;419183;40522;198107;409417;419076;38512;199835
2;19;25200;25200;3269;0;4500;900;0;0;4500;900;0.1297222222222222;0.0015952380952380953;588987;1020657;31522;615288;588986;1020028;29515;616889
3;18;28350;28350;1203;0;4000;100;100;0;4000;0;0.042433862433862435;0.001417989417989418;216877;824356;4522;1211491;216876;224980;11525;1213122
4;17;30240;30240;1621;0;3750;350;150;0;3750;200;0.053604497354497356;0.0013293650793650795;292100;719412;9922;1435762;292101;719082;7915;1437416
5;16;33750;33750;6;0;3360;0;0;0;3360;0;0.00017777777777777779;0.001191111111111111;1283;1285;40522;1735210;1281;1423;38515;1736913
6;15;37800;37800;3198;0;3000;972;322;0;3000;650;0.0846031746031746;0.0010634920634920635;576202;1242986;31522;1744077;576219;1006556;29515;1745595
7;14;42000;42000;2132;0;2700;600;39;0;2700;561;0.050761904761904765;0.0009571428571428571;384186;694272;175522;2332617;384188;811174;173515;2332138
8;13;45000;45000;1223;0;2520;540;-13;0;2520;553;0.027177777777777776;0.0008933333333333334;220481;1945122;175527;2720734;220463;2138930;173519;2721757
9;12;45360;45360;1106;0;2500;460;48;0;2500;412;0.024382716049382715;0.0008862433862433862;199399;1233561;9927;3375606;199399;1456277;7919;4065937
10;11;50400;50400;1222;0;2250;500;78;0;2250;422;0.024246031746031745;0.0007976190476190477;220259;1385228;628776;3582614;220258;872774;626744;4018618
11;10;52500;52500;4448;0;2160;2962;442;0;2160;2520;0.08472380952380952;0.0007657142857142857;801332;4457550;85527;3810670;801331;3366139;83519;3882937
12;9;56250;56250;34;0;2016;22;-4;0;2016;26;0.0006044444444444445;0.0007146666666666666;6315;2393232;40527;4630820;6313;1242464;38519;5055639
13;8;64800;64800;85;0;1750;10;-24;0;1750;34;0.0013117283950617284;0.0006203703703703703;15495;672025;31527;4633762;15493;1512163;29519;7169720
14;7;72000;72000;1087;0;1575;486;-62;0;1575;548;0.015097222222222222;0.0005583333333333333;195985;4443000;175527;4668309;195983;4436270;173519;8496645
15;6;78750;78750;1343;0;1440;922;126;0;1440;796;0.017053968253968255;0.0005104761904761905;242052;2444822;459106;6431446;242050;2693887;466128;7027247
16;5;81000;81000;67;0;1400;56;-6;0;1400;62;0.0008271604938271604;0.0004962962962962963;12265;2414139;175527;6682090;12263;2705770;173505;10065408
17;4;84000;84000;4555;0;1350;2923;373;0;1350;2550;0.054226190476190476;0.00047857142857142857;820575;5521693;568317;6702380;820590;4672217;566282;6701644
18;3;87500;87500;5091;0;1296;2815;220;0;1296;2595;0.05818285714285714;0.00045942857142857146;917186;11186890;85527;12020692;917166;6541912;83519;8505186
19;2;94500;94500;1444;0;1200;928;50;0;1200;878;0.01528042328042328;0.0004253968253968254;260241;8974949;503069;12965864;260243;5057729;501054;11429154
20;1;100000;100000;5299;19;1134;2582;170;0;1134;2412;0.05299;0.000402;954620;13734899;175527;13427842;954621;10554173;173519;12123546
;;113400000;;;;;18128;;;;16119;0.8816617372134037;0.01811516931216931;0.899776906525573
;;;;;;;0.11082303618711385;;;;;
