ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;29000;29000;5169;0;35;0;0;0;35;0;0.17824137931034484;0.0006779310344827587;;931884;940873;4536;16658;934847;931797;942519;3640;223800;935738
2;9;38000;38000;464;0;27;0;-1;0;27;1;0.012210526315789474;0.0005173684210526316;;84374;84409;4536;951351;84395;84284;1023671;3640;2428901;119468
3;8;42000;42000;8503;0;24;10;4;0;24;6;0.20245238095238094;0.00046809523809523816;;1532357;2479626;4536;1037944;1821425;1532300;2480703;3661;2406774;1772907
4;7;44000;44000;11585;0;23;21;11;0;23;10;0.26329545454545455;0.00044681818181818185;;2087470;4668007;4536;2572694;3127930;2087414;3041161;3661;2570641;2465917
5;6;51000;51000;1854;0;20;4;0;0;20;4;0.03635294117647059;0.00038549019607843143;;334748;3459989;4536;4662494;720354;334780;2429651;3661;4660461;615944
6;5;61000;61000;5507;0;17;13;6;0;17;7;0.09027868852459016;0.00032229508196721313;;992732;6009423;4536;4999717;1871600;992793;5585222;3661;4997704;1636443
7;4;63000;63000;1687;0;16;2;1;0;16;1;0.02677777777777778;0.00031206349206349207;;304663;396714;45961;7026188;316502;304607;396574;46004;6936553;310712
8;3;64000;64000;1586;1;16;2;2;0;16;0;0.02478125;0.0003071875;;286472;6605925;4536;7333293;743994;286417;290769;3661;7243794;286773
9;2;72000;72000;324;1;14;0;0;0;14;0;0.0045;0.0002730555555555556;;59106;59320;5278;14231265;59227;59128;63477;4406;7532786;59522
10;1;96000;96000;490;0;11;2;0;0;11;2;0.005104166666666667;0.00020479166666666668;;89071;2976797;4536;14355137;445338;89014;2914547;3661;12273708;439695
;;1000000;;;;;54;;;;31;0.843994565269475;0.003915096367780169;0.8479096616372552
;;;;;;;0.42592592592592593;;;;;
