ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;12000;12000;1190;0;84;0;0;0;84;0;0.09916666666666667;0.0016383333333333334;;215187;219211;4536;16658;215481;215098;220191;3647;14777;216264
2;9;23000;23000;686;0;44;0;0;0;44;0;0.02982608695652174;0.0008547826086956522;;124341;124376;4536;234654;124362;124251;125233;3647;232592;125024
3;8;26000;26000;1160;0;39;3;0;0;39;3;0.04461538461538461;0.0007561538461538463;;209803;345537;4536;360436;220198;209747;345577;3646;359137;220763
4;7;28000;28000;690;0;36;0;0;0;36;0;0.024642857142857143;0.0007021428571428571;;125055;125195;4536;573391;125079;124965;125947;3647;758249;125459
5;6;29000;29000;2994;0;35;19;3;0;35;16;0.10324137931034483;0.0006779310344827587;;540160;1025131;4536;700783;660077;540102;897011;3640;698761;639840
6;5;42000;42000;3368;0;24;9;0;0;24;9;0.08019047619047619;0.00046809523809523816;;607480;1591332;4536;1243332;732525;607425;1591916;3661;1241327;732715
7;4;60000;60000;11999;0;17;45;1;0;17;44;0.19998333333333335;0.0003276666666666667;;2521311;4029827;223455;1853374;3192082;2388613;4023272;223273;1851387;3119971
8;3;69000;69000;964;0;15;5;0;0;15;5;0.013971014492753623;0.00028492753623188407;;174510;1009243;132782;4594859;277152;174454;1008816;132600;4592635;277049
9;2;75000;75000;3311;0;14;13;0;0;14;13;0.04414666666666667;0.0002621333333333334;;597242;1716709;4536;4989186;932358;597958;1716285;3661;4986897;919790
10;1;92000;92000;4667;0;11;11;0;0;11;11;0.050728260869565216;0.00021369565217391304;;841418;2440539;132894;6269285;1300467;841359;2440120;132712;6266836;1300258
;;1000000;;;;;105;;;;101;0.69051212624457;0.006185862106309483;0.6966979883508795
;;;;;;;0.0380952380952381;;;;;
