ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;1182;0;67;0;0;0;67;0;0.0788;0.0013106666666666668;;213759;217934;4536;16658;214191;213670;218873;3640;388954;214814
2;9;17000;17000;1687;0;59;4;1;0;59;3;0.09923529411764706;0.0011564705882352942;;304658;529709;4536;233226;320269;304569;530588;3640;654586;317294
3;8;18000;18000;3352;0;56;18;18;0;56;0;0.18622222222222223;0.0010922222222222223;;604590;1137822;4536;540101;699164;604532;613533;3641;538027;607413
4;7;30000;30000;1416;0;34;2;0;0;34;2;0.0472;0.0006553333333333334;;255872;568030;222205;1147068;274730;255816;567878;222023;1480169;274822
5;6;33000;33000;4824;0;30;26;0;0;30;26;0.1461818181818182;0.0005957575757575758;;869672;2279805;4536;1405272;1275914;869614;2019770;3647;1403252;1232934
6;5;77000;77000;1215;0;13;3;2;0;13;1;0.015779220779220778;0.00025532467532467533;;219697;1625182;4536;2288230;389433;219641;1625796;3661;2288189;328506
7;4;78000;78000;3577;0;13;9;0;0;13;9;0.04585897435897436;0.00025205128205128206;;645084;2924146;4536;2499585;1189273;645029;2924777;3661;2497603;1189279
8;3;81000;81000;13131;0;12;41;0;0;12;41;0.16211111111111112;0.00024271604938271607;;3771566;5797836;185857;4292098;4919846;3771446;5797533;186022;4290146;4919510
9;2;83000;83000;1952;0;12;9;-3;0;12;12;0.023518072289156627;0.0002368674698795181;;352482;2371117;1425979;9163794;896319;352426;2630603;1426002;9161358;1048898
10;1;94000;94000;3372;0;11;12;2;0;11;10;0.03587234042553192;0.00020914893617021279;;829357;2886908;132487;10440436;1374591;608140;2886412;132160;10440404;1146745
;;1000000;;;;;124;;;;104;0.8407790534856822;0.006006558799023497;0.8467856122847056
;;;;;;;0.16129032258064516;;;;;
