ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;14000;14000;112;0;72;0;0;0;72;0;0.008;0.0014042857142857143;;21015;21967;4536;16658;21050;20925;21907;3647;14777;21788
2;9;19000;19000;530;0;53;0;0;0;53;0;0.027894736842105264;0.0010347368421052632;;96257;97263;4536;40484;96296;96167;97149;3647;38419;96998
3;8;35000;35000;1806;0;29;1;0;0;29;1;0.0516;0.0005617142857142857;;326079;429779;4536;138960;329969;325990;430545;3661;157474;330261
4;7;37000;37000;3799;0;27;14;1;0;27;13;0.10267567567567568;0.0005313513513513513;;685053;1044952;4536;467436;739516;684998;1045323;3661;465376;727913
5;6;43000;43000;1358;0;24;3;0;0;24;3;0.03158139534883721;0.00045720930232558143;;245435;938023;4536;1154937;293730;245379;938651;3647;1152894;294264
6;5;45000;45000;3222;0;23;11;1;0;23;10;0.0716;0.0004368888888888889;;581199;1302055;4536;1402758;646557;581145;1302606;3646;1400736;636486
7;4;50000;50000;3382;0;20;12;1;0;20;11;0.06764;0.0003932;;609996;2272561;4536;1986517;800983;609942;1435583;3661;1984513;759504
8;3;74000;74000;4867;0;14;14;0;0;14;14;0.06577027027027027;0.00026567567567567567;;877521;2545999;693598;2627281;1229034;877465;2545499;693416;2625211;1228854
9;2;81000;81000;4058;0;13;11;0;0;13;11;0.05009876543209876;0.00024271604938271607;;731784;2687107;4536;3611122;1152037;731726;2686765;3661;3608986;1152363
10;1;100000;100000;1469;0;10;4;0;0;10;4;0.01469;0.0001966;;265410;727288;618597;4345516;324809;265353;726970;618415;4343398;324707
;;1000000;;;;;70;;;;67;0.49155084356898715;0.005524378109729476;0.49707522167871665
;;;;;;;0.04285714285714286;;;;;
