ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;14000;14000;1337;0;72;0;0;0;72;0;0.0955;0.0014042857142857143;;241656;245675;4536;16658;241903;241567;246934;3640;14777;242794
2;9;23000;23000;2148;0;44;6;0;0;44;6;0.09339130434782608;0.0008547826086956522;;387752;639370;4536;261123;422668;387664;640574;3640;259061;423424
3;8;28000;28000;1857;0;36;3;0;0;36;3;0.06632142857142857;0.0007021428571428571;;335375;734537;249962;651092;369075;335286;734611;249752;678661;369052
4;7;35000;35000;1497;0;29;1;0;0;29;1;0.04277142857142857;0.0005617142857142857;;270459;665505;4657;988748;284766;270402;665316;3647;1159799;285067
5;6;38000;38000;7114;0;27;23;1;0;27;22;0.18721052631578947;0.0005173684210526316;;1282219;2201633;4536;1260436;1680794;1282163;2146865;3647;1259502;1640925
6;5;64000;64000;15848;0;16;44;0;0;16;44;0.247625;0.0003071875;;3495975;6634537;4536;2795156;5181722;3495747;6634859;3661;2793067;5106697
7;4;70000;70000;323;0;15;1;-1;0;14;2;0.004614285714285714;0.00028085714285714286;;58998;732048;524782;8847874;103973;58941;1042062;528411;6648050;147341
8;3;79000;79000;8876;0;12;24;0;0;12;24;0.11235443037974684;0.0002488607594936709;;1848640;8241885;69084;8909260;3927908;1848488;8241214;102298;8906796;4136052
9;2;99000;99000;4670;1;10;14;4;0;10;10;0.04717171717171717;0.0001985858585858586;;842059;11365699;4536;11099705;4722899;842005;7547861;3661;11776485;2657590
10;1;100000;100000;4497;2;10;12;2;0;10;10;0.04497;0.0001966;;810740;18491365;709098;32152455;3868433;810758;11461599;709110;13029790;2122405
;;1000000;;;;;128;;;;122;0.9419301210722223;0.0052723851478278135;0.9472025062200501
;;;;;;;0.046875;;;;;
