ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;233;0;67;0;0;0;67;0;0.015533333333333333;0.0013106666666666668;;42792;43771;4536;16658;42827;42702;43684;3640;14777;43626
2;9;28000;28000;419;0;36;0;0;0;36;0;0.014964285714285715;0.0007021428571428571;;76282;76317;4536;62261;76308;76192;77174;3647;545301;76982
3;8;31000;31000;313;0;33;0;0;0;33;0;0.010096774193548387;0.0006341935483870968;;57196;57331;4536;140762;57223;57139;58083;3647;770416;57859
4;7;33000;33000;5947;0;31;19;4;0;31;15;0.1802121212121212;0.0005957575757575758;;1071963;1191632;4536;200367;1117296;1071995;1157375;3640;198307;1104686
5;6;37000;37000;762;0;28;0;0;0;27;0;0.020594594594594593;0.0005313513513513513;;138031;138166;4536;1274747;138069;137974;138918;3647;1272708;138638
6;5;38000;38000;6341;0;26;25;3;0;26;22;0.16686842105263158;0.0005173684210526316;;1142957;2417628;4536;1415166;1371832;1142901;2338408;3647;1413144;1321716
7;4;67000;67000;9311;0;15;31;-1;0;15;32;0.13897014925373136;0.0002934328358208955;;1677912;3113078;4518;2560684;2132452;1727819;3112830;3661;2558683;2145336
8;3;74000;74000;3872;0;14;17;2;0;14;15;0.05232432432432432;0.00026567567567567567;;698310;3126927;146579;4291145;1296616;698137;3126405;146397;4289076;1205310
9;2;86000;86000;12961;0;12;42;-1;0;12;43;0.15070930232558138;0.00022860465116279072;;2595941;7546644;4536;4992010;5058653;2565358;6844165;3661;4989960;4656070
10;1;97000;97000;4040;0;11;12;0;0;11;12;0.04164948453608248;0.00020268041237113404;;728583;5740077;4536;9953680;2231881;728616;5694768;3661;9951616;2168096
;;1000000;;;;;146;;;;139;0.7919227905402345;0.005281873995388676;0.7972046645356232
;;;;;;;0.04794520547945205;;;;;
