ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;16000;16000;2389;0;63;0;0;0;63;0;0.1493125;0.00122875;;431137;436107;4536;16658;432305;431047;437200;3640;14777;433105
2;9;17000;17000;963;0;59;0;0;0;59;0;0.05664705882352941;0.0011564705882352942;;174204;178249;4536;450604;174352;174247;178503;3647;448541;174947
3;8;28000;28000;2494;0;36;4;-1;0;36;5;0.08907142857142857;0.0007021428571428571;;450028;631704;4536;627159;470755;449970;636761;3641;625082;476290
4;7;36000;36000;1280;0;28;2;0;0;28;2;0.035555555555555556;0.0005461111111111111;;231393;875034;4536;1079462;283675;231337;875084;3645;1077405;277394
5;6;39000;39000;3702;0;26;18;1;0;26;17;0.09492307692307693;0.0005041025641025641;;667592;1745294;4536;1313303;959214;667536;1745877;3647;1311264;941962
6;5;45000;45000;4179;0;23;19;-4;0;23;23;0.09286666666666667;0.0004368888888888889;;753575;2506563;4536;1983401;1185507;753520;2507610;3661;1980436;1182336
7;4;51000;51000;5762;0;20;24;4;0;20;20;0.11298039215686274;0.00038549019607843143;;1038633;3792031;180436;2739418;1858099;1038577;3112199;180436;2737402;1660429
8;3;64000;64000;1316;0;16;2;0;0;16;2;0.0205625;0.0003071875;;237870;1374764;439518;4400314;336601;237813;1374742;439335;4398418;336559
9;2;67000;67000;7417;0;15;31;2;0;15;29;0.11070149253731343;0.0002934328358208955;;1761707;5991209;4536;4640740;3223055;1761470;5750856;3661;4638862;3146761
10;1;69000;69000;1966;0;15;4;1;0;15;3;0.028492753623188406;0.00028492753623188407;;354910;3236847;4536;7971885;968950;354940;2694485;3661;7064236;776731
;;1000000;;;;;104;;;;101;0.7911134248576217;0.005845504077611927;0.7969589289352337
;;;;;;;0.028846153846153848;;;;;
