ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;18000;18000;1423;0;56;0;0;0;56;0;0.07905555555555556;0.0010922222222222223;;257126;261155;4536;16658;257428;257037;262242;3635;14777;258201
2;9;20000;20000;1614;0;50;0;0;0;50;0;0.0807;0.0009830000000000001;;291550;295651;4536;276593;291709;291546;296630;3640;274531;292395
3;8;35000;35000;2681;0;29;5;0;0;29;5;0.0766;0.0005617142857142857;;483690;752205;4536;570444;529752;483633;753068;3661;568371;530239
4;7;51000;51000;1165;0;20;2;0;0;20;2;0.02284313725490196;0.00038549019607843143;;210704;510382;4536;1056408;241088;210648;511225;3647;1054354;241410
5;6;55000;55000;244;0;19;0;0;0;19;0;0.004436363636363637;0.00035745454545454546;;44786;44816;4536;1269560;44797;44729;45673;3640;1267523;45128
6;5;56000;56000;5838;0;18;12;1;0;18;11;0.10425;0.00035107142857142856;;1052328;1809823;4536;1316734;1261445;1052360;1810508;3647;1314714;1250039
7;4;73000;73000;307;0;14;0;0;0;14;0;0.0042054794520547945;0.0002693150684931507;;56125;56261;4536;2371592;56162;56068;57012;3647;2369593;56575
8;3;90000;90000;6975;0;12;13;0;0;12;13;0.0775;0.00021844444444444445;;1257197;3439575;265565;2430217;1630284;1257143;3439607;265382;2428235;1630312
9;2;91000;91000;2228;0;11;6;1;0;11;5;0.024483516483516484;0.00021604395604395604;;402156;2573475;128211;4253349;698516;402100;2513330;128117;4251211;693000
10;1;92000;92000;10933;0;11;22;0;0;11;22;0.11883695652173913;0.00021369565217391304;;1970119;4559937;127224;4658116;2969610;1970065;4559662;127201;4655998;2969337
;;1000000;;;;;60;;;;58;0.5929110089041315;0.004648451799196377;0.5975594607033279
;;;;;;;0.03333333333333333;;;;;
