ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;21000;21000;465;0;48;0;0;0;48;0;0.02214285714285714;0.0009361904761904763;;84561;85540;4536;16658;84607;84471;85453;3640;14777;85365
2;9;51000;51000;723;0;20;0;0;0;20;0;0.014176470588235294;0.00038549019607843143;;131040;131145;4536;104030;131051;131052;131897;3647;1027666;131675
3;8;72000;72000;2319;0;14;0;0;0;14;0;0.03220833333333333;0.0002730555555555556;;418527;418558;4536;237387;418548;418470;421443;3661;2155591;419234
4;7;80000;80000;1505;0;13;1;0;0;13;1;0.0188125;0.00024575000000000004;;271904;410518;4536;658188;282896;271848;363715;3661;1976331;280024
5;6;87000;87000;10391;0;12;9;1;0;12;8;0.11943678160919541;0.0002259770114942529;;1872442;2386576;4536;932540;2024219;1872387;2387233;3661;930503;2002048
6;5;89000;89000;9920;0;12;10;0;0;12;10;0.11146067415730337;0.0002208988764044944;;1787573;2717543;4536;2807368;1960683;1788288;2718067;3661;2805352;1961005
7;4;90000;90000;17387;0;11;19;4;0;11;15;0.19318888888888888;0.00021844444444444445;;3224328;3934029;4560;4690031;3407324;3145024;3371185;3667;4687784;3271673
8;3;92000;92000;5464;0;11;5;2;0;11;3;0.059391304347826086;0.00021369565217391304;;984979;1411158;4536;7916857;1078833;984922;1123360;3661;7914547;1015463
9;2;94000;94000;873;0;11;0;0;0;11;0;0.009287234042553192;0.00020914893617021279;;158036;158142;4536;8904509;158110;158084;158757;3661;8902218;158266
10;1;97000;97000;6313;0;11;6;1;0;11;5;0.06508247422680412;0.00020268041237113404;;1137926;1509387;4536;9065260;1217986;1137868;1509170;3661;9062988;1205921
;;1000000;;;;;50;;;;42;0.6451875183369968;0.003131331560882914;0.6483188498978798
;;;;;;;0.16;;;;;
