ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;12000;12000;565;0;84;0;0;0;84;0;0.04708333333333333;0.0016383333333333334;;102564;102599;4536;16658;102593;102474;103456;3640;14777;103374
2;9;21000;21000;24;0;48;0;0;0;48;0;0.001142857142857143;0.0009361904761904763;;5171;5206;4536;122033;5185;5081;6063;3640;119968;5781
3;8;43000;43000;662;0;24;0;-1;0;24;1;0.015395348837209302;0.00045720930232558143;;120028;120163;4536;129423;120059;119971;230771;3647;738837;125256
4;7;49000;49000;10345;0;21;28;4;0;21;24;0.21112244897959184;0.0004012244897959184;;1864158;2119157;4536;251860;1995473;1864103;2115721;3647;249800;1973095
5;6;72000;72000;17011;0;14;34;1;0;14;33;0.23626388888888888;0.0002730555555555556;;3187318;5309995;110813;2118348;4119306;3178734;5309833;110603;2116309;4118217
6;5;80000;80000;3478;0;13;2;-2;0;13;4;0.043475;0.00024575000000000004;;627269;737221;4669;5418475;637029;627210;737159;3670;5416018;646542
7;4;83000;83000;4169;0;12;12;1;0;12;11;0.0502289156626506;0.0002368674698795181;;751804;4173442;4536;6048187;1438762;751719;4172900;3661;6045749;1428864
8;3;90000;90000;2989;0;12;6;1;0;12;5;0.03321111111111111;0.00021844444444444445;;539259;679400;4536;6918468;573569;539202;675617;3661;6909928;571783
9;2;93000;93000;1523;0;11;5;1;0;11;4;0.016376344086021507;0.00021139784946236562;;275134;6316626;4536;7454251;906453;275078;5686370;3661;7451763;837759
10;1;99000;99000;3798;0;10;9;0;0;10;9;0.038363636363636364;0.0001985858585858586;;684864;1474923;863084;7872144;873938;684808;824877;862612;7740436;758697
;;1000000;;;;;96;;;;91;0.6926628844053001;0.004817058779573052;0.6974799431848732
;;;;;;;0.052083333333333336;;;;;
