ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;1771;0;67;0;0;0;67;0;0.11806666666666667;0.0013106666666666668;;319771;324492;4536;16658;320468;319682;325615;3647;14777;321291
2;9;17000;17000;1517;0;59;4;0;0;59;4;0.08923529411764707;0.0011564705882352942;;274091;601439;4536;339238;297378;274007;602204;3640;337176;298090
3;8;19000;19000;1224;0;53;7;1;0;53;6;0.06442105263157895;0.0010347368421052632;;221312;830648;4536;615630;261737;221256;554112;3640;613557;257102
4;7;23000;23000;104;0;44;0;0;0;44;0;0.004521739130434782;0.0008547826086956522;;19592;19622;4536;839217;19597;19535;20479;3640;837164;20089
5;6;32000;32000;3874;0;32;23;0;0;32;23;0.1210625;0.000614375;;698579;1338858;4536;861141;891647;698609;1340034;3661;859105;892096
6;5;55000;55000;4929;0;18;22;0;0;18;22;0.08961818181818182;0.00035745454545454546;;888691;2460161;4536;1562194;1317388;888635;2460480;3661;1560176;1317686
7;4;56000;56000;3026;0;18;13;0;0;18;13;0.054035714285714284;0.00035107142857142856;;545907;1560140;4536;2453328;758376;545849;1560073;3648;2451329;758463
8;3;81000;81000;6278;0;13;21;0;0;13;21;0.07750617283950617;0.00024271604938271607;;1131621;3769191;4536;3839302;2051802;1131566;3768974;3661;3837057;2052137
9;2;82000;82000;5872;0;12;32;0;0;12;32;0.07160975609756097;0.00023975609756097561;;1614514;4911574;4560;5000511;2658677;1614274;4911808;3667;4998195;2658456
10;1;100000;100000;22;0;10;1;1;0;10;0;0.00022;0.0001966;;4819;286416;4536;7605344;32982;4762;286031;3661;7602691;33049
;;1000000;;;;;123;;;;121;0.6902970775872908;0.006358629826672543;0.6966557074139633
;;;;;;;0.016260162601626018;;;;;
