ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;275;0;100;0;0;0;100;0;0.0275;0.0019660000000000003;;50357;50392;4536;16658;50386;50267;51249;3640;14777;51154
2;9;29000;29000;415;0;35;0;0;0;35;0;0.014310344827586207;0.0006779310344827587;;75551;75586;4536;69826;75575;75461;76443;3640;67761;76266
3;8;38000;38000;474;0;27;0;0;0;27;0;0.012473684210526316;0.0005173684210526316;;86181;86316;4536;147596;86206;86124;87068;3647;145516;86797
4;7;44000;44000;1197;0;23;0;0;0;23;0;0.027204545454545453;0.00044681818181818185;;216444;216479;4536;236186;216464;216356;217334;3640;234126;217028
5;6;64000;64000;15875;0;16;45;0;0;16;45;0.248046875;0.0003071875;;2918497;3381230;4536;454966;3122707;2918196;3381911;3647;452927;3123092
6;5;69000;69000;648;0;15;0;0;0;15;0;0.009391304347826087;0.00028492753623188407;;117512;117647;4536;3375849;117561;117455;118399;3647;3373585;117955
7;4;83000;83000;2556;0;13;6;-1;0;13;7;0.030795180722891568;0.0002368674698795181;;461198;3842266;4536;3495938;756880;461143;3841583;3661;3493693;763589
8;3;84000;84000;4649;0;12;12;2;0;12;10;0.05534523809523809;0.00023404761904761908;;838165;4226979;4536;4017332;1208127;838077;4227448;3661;4015022;1196506
9;2;90000;90000;6012;0;12;10;0;0;12;10;0.0668;0.00021844444444444445;;1083748;1552584;58606;4858057;1182404;1083689;1552432;58398;4855764;1182314
10;1;91000;91000;9126;0;11;21;0;0;11;21;0.10028571428571428;0.00021604395604395604;;1702221;5630765;4536;6085036;2508412;1702076;5083089;3661;6082586;2370925
;;1000000;;;;;94;;;;93;0.5921528869443281;0.005105636163000995;0.5972585231073291
;;;;;;;0.010638297872340425;;;;;
