ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;126;0;100;0;0;0;100;0;0.0126;0.0019660000000000003;;23531;23566;4536;16658;23560;23441;24423;3640;14777;24293
2;9;18000;18000;2354;0;56;11;0;0;56;11;0.13077777777777777;0.0010922222222222223;;424830;460872;4536;43000;431519;424740;461608;3647;40935;432114
3;8;20000;20000;752;0;50;0;0;0;50;0;0.0376;0.0009830000000000001;;136224;140269;31721;470048;136327;136134;140415;31512;467972;136274
4;7;43000;43000;335;0;24;0;0;0;24;0;0.007790697674418604;0.00045720930232558143;;61157;61291;4536;608686;61177;61100;62044;3647;606630;61701
5;6;48000;48000;1705;0;21;2;0;0;21;2;0.035520833333333335;0.00040958333333333336;;307922;480060;4536;672175;319425;307953;479854;3661;1145254;319731
6;5;53000;53000;8972;0;19;30;1;0;19;29;0.16928301886792452;0.0003709433962264151;;1616895;2563738;4536;982572;2000311;1616843;2564086;3661;980553;1951579
7;4;58000;58000;47;0;18;0;0;0;18;0;0.0008103448275862069;0.00033896551724137933;;9324;9354;4536;2632716;9334;9267;10211;3661;2630628;9630
8;3;65000;65000;1837;0;16;3;0;0;16;3;0.028261538461538463;0.00030246153846153845;;331688;2418820;4536;2644540;517542;331719;2419553;3661;2642469;517738
9;2;72000;72000;526;0;14;0;0;0;14;0;0.007305555555555556;0.0002730555555555556;;95548;95683;433211;2978871;95573;95491;95627;433028;2976820;95517
10;1;98000;98000;5911;0;11;13;0;0;11;13;0.060316326530612245;0.0002006122448979592;;1065471;3409148;4536;3077164;1484841;1065501;3408730;3661;3075133;1484839
;;1000000;;;;;59;;;;58;0.4902660930287467;0.006394053110263985;0.49666014613901066
;;;;;;;0.01694915254237288;;;;;
