ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;17000;17000;2141;0;59;0;0;0;59;0;0.12594117647058822;0.0011564705882352942;;386495;394569;4536;16658;388187;386405;395859;3640;14777;389089
2;9;18000;18000;221;0;56;0;0;0;56;0;0.012277777777777778;0.0010922222222222223;;40633;40668;4536;405962;40647;40543;41525;3647;403899;41293
3;8;26000;26000;1819;0;39;4;0;0;39;4;0.06996153846153846;0.0007561538461538463;;328441;726715;4536;448814;351706;328473;727724;3640;539388;352162
4;7;27000;27000;970;0;38;1;-1;0;38;2;0.035925925925925924;0.0007281481481481481;;175495;569348;4638;779619;186154;175542;569205;3640;777560;196774
5;6;39000;39000;5650;0;26;18;2;0;26;16;0.14487179487179488;0.0005041025641025641;;1018470;1599397;4560;957548;1204360;1018413;1599409;3640;1831127;1192136
6;5;47000;47000;15329;0;21;63;3;0;21;60;0.3261489361702128;0.00041829787234042557;;3543641;5198506;4536;1978405;4273966;3207568;5199149;3647;1976388;3896895
7;4;48000;48000;141;0;21;0;0;0;21;0;0.0029375;0.00040958333333333336;;26239;26374;850923;5702621;26256;26182;26318;850627;5190744;26199
8;3;66000;66000;648;0;15;3;-2;0;15;5;0.009818181818181818;0.0002978787878787879;;117512;511510;4657;5731248;181399;117455;1870402;37798;5729836;381704
9;2;78000;78000;6997;0;13;24;4;0;13;20;0.0897051282051282;0.00025205128205128206;;1309370;7007153;1359756;5862108;2868200;1309226;5466712;1359530;5850057;2206324
10;1;98000;98000;7209;1;10;29;7;0;10;22;0.07356122448979592;0.0002006122448979592;;1299326;10334741;174109;12860819;6005503;1299266;8566868;173810;12739189;4603829
;;1000000;;;;;142;;;;129;0.8911491841909441;0.005815520889363862;0.896964705080308
;;;;;;;0.09154929577464789;;;;;
