ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;13000;13000;598;0;77;0;0;0;77;0;0.046;0.0015123076923076926;;108497;108532;4536;16658;108526;108407;109389;3647;14777;109314
2;9;16000;16000;616;0;63;0;0;0;63;0;0.0385;0.00122875;;111779;111884;4536;127966;111779;111789;112636;3647;125901;112503
3;8;20000;20000;728;0;50;1;0;0;50;1;0.0364;0.0009830000000000001;;131941;247993;4536;242062;134281;131988;247847;3647;239986;134811
4;7;22000;22000;175;0;46;0;0;0;46;0;0.007954545454545454;0.0008936363636363637;;32359;32389;4536;376381;32368;32302;33246;3647;374325;32941
5;6;38000;38000;1600;0;27;5;0;0;27;5;0.042105263157894736;0.0005173684210526316;;289006;544449;4536;411072;309149;288950;545116;3647;409033;309646
6;5;54000;54000;945;0;19;0;0;0;19;0;0.0175;0.00036407407407407406;;170990;171095;4536;702464;171018;171038;171847;3647;700446;171544
7;4;55000;55000;6373;0;19;23;0;0;19;23;0.11587272727272727;0.00035745454545454546;;1148721;1700563;4536;876000;1347171;1148666;1700235;3647;874002;1347337
8;3;61000;61000;5130;0;17;24;-4;0;17;28;0.08409836065573771;0.00032229508196721313;;924896;2488341;4536;2027339;1187158;925617;2488753;3646;2025357;1211742
9;2;86000;86000;7966;0;12;23;0;0;12;23;0.09262790697674418;0.00022860465116279072;;1551532;4464099;4536;3189872;2072979;1551385;4464221;3661;3187734;2072999
10;1;88000;88000;18374;0;11;73;6;0;11;67;0.20879545454545453;0.00022340909090909093;;3724774;6934762;40905;4923317;5280693;3724332;6767528;40723;4920933;5062614
;;1000000;;;;;149;;;;147;0.6898542580631039;0.0066308999205644025;0.6964851579836683
;;;;;;;0.013422818791946308;;;;;
