ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;18000;18000;2028;0;56;0;0;0;56;0;0.11266666666666666;0.0010922222222222223;;366146;373992;4536;16658;367151;366056;375235;3647;14777;367963
2;9;31000;31000;295;0;33;0;0;0;33;0;0.009516129032258064;0.0006341935483870968;;53961;53996;4536;385613;53982;53871;54853;3647;383550;54631
3;8;41000;41000;1579;0;25;2;0;0;25;2;0.03851219512195122;0.00047951219512195123;;285215;659478;4536;441793;303133;285159;660180;3647;439715;303748
4;7;42000;42000;1357;0;24;1;0;0;24;1;0.03230952380952381;0.00046809523809523816;;245261;306639;4536;729401;248325;245171;307404;3640;727342;248824
5;6;50000;50000;267;0;20;0;0;0;20;0;0.00534;0.0003932;;48917;48947;4536;976996;48934;48860;49804;3641;974958;49510
6;5;59000;59000;3931;0;17;6;0;0;17;6;0.0666271186440678;0.00033322033898305084;;708847;1087237;4536;1028301;800288;708878;1088171;3661;1026280;800775
7;4;69000;69000;2472;0;15;2;0;0;15;2;0.03582608695652174;0.00028492753623188407;;446067;698716;4536;1739681;467027;446010;698577;3661;1737676;467495
8;3;80000;80000;8706;0;13;22;0;0;13;22;0.108825;0.00024575000000000004;;1568908;2907839;4536;2188363;2206835;1568851;2908578;3661;2186380;2207148
9;2;83000;83000;12538;0;12;28;0;0;12;28;0.15106024096385542;0.0002368674698795181;;2319587;3719696;4536;4133243;2992771;2319674;3720086;3661;4131192;2992781
10;1;96000;96000;3134;0;11;9;1;0;11;8;0.03264583333333333;0.00020479166666666668;;565355;4292640;4536;6456569;1345805;565299;4292055;3661;6454452;1078279
;;1000000;;;;;70;;;;69;0.5933287945281781;0.004372780215587628;0.5977015747437657
;;;;;;;0.014285714285714285;;;;;
