ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;42000;42000;5618;0;2700;0;0;0;2700;0;0.13376190476190475;0.0009571428571428571;;1012042;1026541;175571;197646;1013491;1012043;1026161;173511;199845;1013441
2;19;45360;45360;755;0;2500;0;0;0;2500;0;0.016644620811287477;0.0008862433862433862;;136091;146908;9971;1218245;136093;136095;148121;7911;1220322;136095
3;18;50000;50000;2145;0;2268;200;8;0;2268;192;0.0429;0.000804;;386549;1570067;175571;1362451;442663;386550;1569014;173502;1364629;441584
4;17;52500;52500;1440;0;2160;40;4;0;2160;36;0.027428571428571427;0.0007657142857142857;;259527;410764;85571;1757033;262027;259509;408717;83511;1759319;261691
5;16;54000;54000;1208;0;2100;68;68;0;2100;0;0.02237037037037037;0.0007444444444444445;;217775;618459;175571;2024839;226690;217776;223138;173511;2027213;217780
6;15;78750;78750;2971;0;1440;264;-11;0;1440;275;0.03772698412698413;0.0005104761904761905;;535233;2105524;40571;2250813;589000;535213;2104743;38511;2459026;588137
7;14;84375;84375;391;0;1344;12;-5;0;1344;17;0.004634074074074074;0.00047644444444444443;;70569;301798;18071;2794439;72090;70577;471212;16012;4342488;73084
8;13;90000;90000;5976;0;1260;544;54;0;1260;490;0.0664;0.0004466666666666667;;1076484;3204473;175575;2873457;1367873;1076495;2659682;173515;3748271;1288161
9;12;94500;94500;4538;0;1200;364;-19;0;1200;383;0.04802116402116402;0.0004253968253968254;;817522;4035746;85575;3961794;947825;817510;2519869;83515;4028257;923909
10;11;100800;100800;4823;0;1125;583;-16;0;1125;599;0.04784722222222222;0.00039880952380952383;;868818;4995631;31575;4787751;1137763;868799;3342947;29515;6348304;1121698
11;10;101250;101250;9908;0;1120;1552;467;0;1120;1085;0.09785679012345679;0.000397037037037037;;1784719;6796269;40575;5668755;2846968;1784721;4412454;38515;6932110;2334391
12;9;112500;112500;5699;0;1008;794;89;0;1008;705;0.05065777777777778;0.0003573333333333333;;1026623;7783840;85575;7471980;1702937;1026610;4810285;83515;7439862;1491954
13;8;118125;118125;6558;0;960;1022;109;0;960;913;0.05551746031746032;0.0003403174603174603;;1181357;10557251;18075;10571198;2121372;1181343;4074084;16015;10550784;1796678
14;7;131250;131250;3453;0;864;455;19;0;864;436;0.026308571428571428;0.00030628571428571423;;622109;9518426;40575;11768843;1215671;622098;7429492;38515;11761980;1120164
15;6;135000;135000;2802;0;840;390;34;0;840;356;0.020755555555555555;0.0002977777777777778;;504813;8464080;175575;12399630;933520;504800;3405757;173515;12392893;802502
16;5;150000;150000;219;0;756;24;-2;0;756;26;0.00146;0.000268;;39612;1333812;571138;12913273;62407;39616;2867868;569094;14169264;63713
17;4;151200;151200;3167;0;750;439;0;0;750;439;0.020945767195767195;0.00026587301587301587;;570605;11007780;31575;12959400;1276953;570604;8755552;29515;13193236;1244835
18;3;175000;175000;20479;6;648;2997;301;0;648;2696;0.11702285714285714;0.00022971428571428573;;4410661;20691758;175575;13538846;11629046;3693172;15877276;173515;13539096;9825257
19;2;196875;196875;6898;10;576;946;170;0;576;776;0.035037460317460314;0.0002041904761904762;;1242562;22797805;108075;47091773;5286739;1242563;12474917;106015;21869290;3324606
20;1;675000;675000;11767;0;168;515;-1;0;168;516;0.017432592592592593;5.9555555555555554e-05;;2119685;31617353;1806595;59225760;12150315;2119685;31608792;1804910;59224432;12147185
;;113400000;;;;;11209;;;;9940;0.8907297442680776;0.009141423280423281;0.8998711675485009
;;;;;;;0.11321259702025159;;;;;
