ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;28350;28350;427;0;4000;0;0;0;4000;0;0.015061728395061728;0.001417989417989418;;77067;77069;4571;197868;77067;77071;77073;12216;199845;77071
2;19;50400;50400;5250;0;2250;250;0;0;2250;250;0.10416666666666667;0.0007976190476190477;;945810;1045105;31571;283472;956619;945811;1044691;29511;1011557;956552
3;18;56700;56700;1810;0;2000;0;0;0;2000;0;0.03192239858906525;0.000708994708994709;;326253;333002;99389;1237258;326258;326137;334793;97390;2859380;326261
4;17;63000;63000;1466;0;1800;50;48;0;1800;2;0.02326984126984127;0.0006380952380952382;;264219;696340;175571;1571564;276012;264202;354893;173502;2672848;264223
5;16;64800;64800;5486;0;1750;400;100;0;1750;300;0.0846604938271605;0.0006203703703703703;;988276;1271924;31571;1843987;1025940;988277;2041041;29511;2014525;1005930
6;15;70875;70875;10679;0;1600;1050;288;0;1600;762;0.150673721340388;0.0005671957671957671;;1923608;4600828;18071;2840429;2397126;1923609;3024284;16011;2842532;2216665
7;14;75000;75000;2615;0;1512;366;38;0;1512;328;0.034866666666666664;0.000536;;471158;5075188;175571;4772357;712445;471139;5072973;173512;4774567;655122
8;13;75600;75600;1106;0;1500;68;52;0;1500;16;0.01462962962962963;0.0005317460317460317;;199416;2626872;31575;5341849;260440;199397;289908;29515;5482399;200553
9;12;78750;78750;359;0;1440;60;30;0;1440;30;0.004558730158730159;0.0005104761904761905;;64823;2877982;40575;5549580;97738;64827;1158553;38515;5551556;80399
10;11;100000;100000;12393;0;1134;1786;130;0;1134;1656;0.12393;0.000402;;2232358;7700120;175575;5622909;3706753;2232361;7130657;173509;5876277;3665363
11;10;101250;101250;867;0;1120;81;-14;0;1120;95;0.008562962962962963;0.000397037037037037;;156249;4744917;40575;7863769;220883;156253;2755338;38515;8440157;203792
12;9;108000;108000;994;0;1050;172;-12;0;1050;184;0.009203703703703704;0.00037222222222222225;;179118;4029408;175575;8040473;268110;179118;5062881;173515;8030884;316625
13;8;112500;112500;9206;0;1008;1364;230;0;1008;1134;0.0818311111111111;0.0003573333333333333;;1658349;9729486;85575;8228340;3276831;1658341;6557069;83515;9559532;2806924
14;7;113400;113400;11703;0;1000;2014;628;0;1000;1386;0.1032010582010582;0.0003544973544973545;;2108034;12801002;488925;11268526;5023532;2108022;9201692;487068;10935377;3533293
15;6;162000;162000;1945;0;700;204;-4;0;700;208;0.012006172839506174;0.00024814814814814816;;350417;9470049;175575;17484158;710582;350408;9280832;173515;17468529;776553
16;5;168750;168750;6804;2;672;842;30;0;672;812;0.04032;0.00023822222222222222;;1225637;18335172;40575;17826246;3831099;1225629;16295624;38515;17827887;3461346
17;4;180000;180000;1076;2;630;115;10;0;630;105;0.005977777777777778;0.00022333333333333336;;194003;11682008;175575;33893425;547532;193993;11680707;173515;20031238;426205
18;3;181440;181440;2969;3;625;388;53;0;625;335;0.01636353615520282;0.00022156084656084656;;534857;19166026;45975;34555282;2154867;534856;17968426;43915;20207439;1762167
19;2;196875;196875;1527;2;576;185;17;0;576;168;0.007756190476190476;0.0002041904761904762;;275180;16742592;18075;49543061;1054447;275182;14456103;16015;21181391;876121
20;1;700000;700000;12268;0;162;449;-1;0;162;450;0.017525714285714287;5.742857142857143e-05;;2209870;31112876;2621670;50137341;13347023;2209870;31107285;2619460;50152119;13344229
;;113400000;;;;;9844;;;;8221;0.8904881040564374;0.009404460317460318;0.8998925643738978
;;;;;;;0.16487200325071108;;;;;
