ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;251;0;7200;0;-4332;4350;7199;4332;0.015936507936507936;0.0025523809523809527;;45379;45381;40820;196616;45379;45349;59812;38987;7942334;45380
2;19;20000;20000;333;0;5670;0;-2754;2748;5669;2754;0.01665;0.0020099999999999996;;60131;60137;175820;250524;60131;60135;121284;173986;8638487;60137
3;18;26250;26250;461;0;4320;0;-2367;2364;4319;2367;0.01756190476190476;0.0015314285714285714;;83183;83326;40820;318686;83183;83187;156434;39002;9671419;83190
4;17;30240;30240;1177;0;3750;420;-1786;2187;3749;2206;0.03892195767195767;0.0013293650793650795;;212199;366411;10220;410093;220497;212180;342940;32024;10168426;212713
5;16;33750;33750;3530;0;3360;1564;-597;2116;3359;2161;0.1045925925925926;0.001191111111111111;;635971;994460;40820;630455;688464;635952;809596;84042;10155103;638777
6;15;35000;35000;72;0;3240;0;-1610;1610;3239;1610;0.002057142857142857;0.0011485714285714285;;13160;17925;175820;1274765;13160;13164;33543;174046;10357862;13168
7;14;39375;39375;1385;0;2880;270;-1350;1611;2879;1620;0.03517460317460318;0.001020952380952381;;249633;545532;18320;1296169;263072;249614;474698;423315;10886527;250391
8;13;45000;45000;1236;0;2520;438;-880;1306;2519;1318;0.027466666666666667;0.0008933333333333334;;222798;486059;175824;1554112;245445;222789;377985;800817;11666851;223621
9;12;47250;47250;3553;0;2400;840;-952;1777;2399;1792;0.07519576719576719;0.0008507936507936508;;640105;1107971;95022;1787276;681176;640083;799376;1772749;12095683;641636
10;11;50400;50400;10109;0;2250;5820;3941;1784;2249;1879;0.20057539682539682;0.0007976190476190477;;1821013;4124771;31824;2436277;2638609;1820994;2076682;1762557;10832067;1832119
11;10;52500;52500;1366;0;2160;300;-807;1096;2159;1107;0.02601904761904762;0.0007657142857142857;;246218;2444017;178112;4401677;291648;246197;478325;2281273;12419562;247594
12;9;54000;54000;5490;0;2100;3178;1756;1370;2099;1422;0.10166666666666667;0.0007444444444444445;;989007;5519422;175824;4656431;1741458;988988;1697002;2338438;12155592;995288
13;8;56250;56250;385;0;2016;330;-535;861;2016;865;0.006844444444444445;0.0007146666666666666;;69498;3873167;40824;6032761;135586;69502;148153;2887279;13784271;69506
14;7;56700;56700;841;0;2000;446;-573;1010;2000;1019;0.014832451499118165;0.000708994708994709;;151574;4849637;13824;6109214;224673;151548;378096;3512641;12730085;152161
15;6;60480;60480;868;0;1875;636;-103;731;1875;739;0.014351851851851852;0.0006646825396825397;;156436;5013812;231598;6948683;329007;156440;311771;3251640;14020915;157586
16;5;72000;72000;2968;0;1575;1620;902;679;1575;718;0.04122222222222222;0.0005583333333333333;;534669;5539290;175824;7114193;1179875;534668;858221;4711371;14975698;539017
17;4;78750;78750;1015;0;1440;523;-29;544;1440;552;0.012888888888888889;0.0005104761904761905;;183020;6379026;446642;7997740;653925;183008;258353;7319163;16584111;184026
18;3;84000;84000;2177;10;1350;987;494;481;1350;493;0.025916666666666668;0.00047857142857142857;;392292;7705385;175824;8189361;960551;392293;618720;7550342;17432563;394497
19;2;84375;84375;1494;3;1344;639;63;564;1344;576;0.017706666666666666;0.00047644444444444443;;269232;6813658;18324;15786289;685263;269232;593060;7671794;18672081;271281
20;1;94500;94500;16516;1184;1183;9189;8195;895;1200;994;0.17477248677248677;0.0004253968253968254;;3032629;33741260;14629833;296744965;17191469;2974983;4176933;7574974;16441137;3000574
;;113400000;;;;;27200;;;;30524;0.9703539329805998;0.019373280423280428;0.9897272134038803
;;;;;;;-0.12220588235294118;;;;;
