ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;49;0;5670;0;-2521;2844;5669;2521;0.0049;0.004019999999999999;;9016;9018;175815;194041;9016;8986;20535;173986;6783225;8986
2;19;18900;18900;429;0;3000;0;-1810;1797;2999;1810;0.022698412698412697;0.002126984126984127;;77420;77426;13820;211589;77420;77424;103384;11986;8299049;77428
3;18;20000;20000;514;0;2835;0;-1480;1479;2834;1480;0.0257;0.0020099999999999996;;92720;97629;193465;297079;92720;92724;113397;191736;8395363;92727
4;17;25200;25200;786;0;2250;60;-1299;1343;2249;1359;0.031190476190476192;0.0015952380952380953;;141680;266500;31820;398024;143378;141681;265088;66037;9180684;141953
5;16;33750;33750;1104;0;1680;180;-791;952;1679;971;0.032711111111111114;0.001191111111111111;;199058;478399;40820;548005;213392;199040;460796;39037;10511485;200134
6;15;37800;37800;3944;0;1500;825;-199;952;1499;1024;0.10433862433862434;0.0010634920634920635;;710474;1053851;118352;755262;764486;710463;846782;297105;10520664;715149
7;14;42000;42000;2828;0;1350;587;-370;917;1349;957;0.06733333333333333;0.0009571428571428571;;509493;1657631;175820;1474120;574761;509474;883839;1108681;11076212;513301
8;13;45360;45360;5003;0;1250;1347;499;744;1249;848;0.11029541446208113;0.0008862433862433862;;901338;2575389;10224;2011572;1150987;901319;1389808;1143028;10448054;910961
9;12;50000;50000;2633;0;1134;478;-276;730;1133;754;0.05266;0.000804;;474383;3220484;193558;2922277;705136;474370;597851;2121713;12321106;476944
10;11;50400;50400;1672;0;1125;364;-197;524;1124;561;0.033174603174603176;0.0007976190476190477;;301289;3389778;182832;3418975;389458;301277;518952;3068706;11793595;304569
11;10;54000;54000;1754;0;1050;217;-353;535;1049;570;0.03248148148148148;0.0007444444444444445;;316052;2709391;175824;3927163;392370;316033;561690;2969268;12136552;319192
12;9;56250;56250;6547;0;1008;2009;1171;733;1007;838;0.11639111111111111;0.0007146666666666666;;1179384;5423156;40824;4271276;2211047;1179369;1556407;3850280;12561562;1191038
13;8;56700;56700;503;0;1000;156;-212;364;999;368;0.008871252204585537;0.000708994708994709;;90731;4377083;100355;5621631;165924;90735;246845;4587750;13377342;91242
14;7;75000;75000;6023;0;756;1492;973;432;755;519;0.08030666666666667;0.000536;;1085057;6646726;175824;5735164;2289384;1085037;1512033;5704657;15405551;1097462
15;6;78750;78750;196;0;720;28;-270;298;720;298;0.002488888888888889;0.0005104761904761905;;35481;3470172;40824;12185186;62113;35485;46323;7748566;16276126;35494
16;5;84000;84000;6385;0;675;1573;1135;360;675;438;0.07601190476190477;0.00047857142857142857;;1150218;9218599;694624;12228257;3264857;1150197;1531249;7505329;16323529;1162481
17;4;84375;84375;799;2;672;207;-12;206;672;219;0.00946962962962963;0.00047644444444444443;;144009;8939177;18327;13620818;455338;144013;388748;9249162;18058966;145916
18;3;87500;87500;6929;24;648;1819;1358;376;648;461;0.07918857142857143;0.00045942857142857146;;1248138;14880283;85824;22720091;5354023;1248119;2333355;7952662;18267953;1265455
19;2;90000;90000;595;51;630;172;-34;197;630;206;0.006611111111111111;0.0004466666666666667;;107263;14590497;193548;39615853;760414;107293;356376;9101178;18948147;108877
20;1;94500;94500;6806;579;578;1963;1587;276;600;376;0.07202116402116403;0.0004253968253968254;;1226015;44616187;35501255;417667652;17354731;1225985;1598997;9871772;18440407;1239607
;;56700000;;;;;13477;;;;16578;0.9688437566137564;0.020952920634920633;0.989796677248677
;;;;;;;-0.23009571863174297;;;;;
