ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1058;0;2835;0;-1601;1648;2834;1601;0.1058;0.004019999999999999;;190779;200732;175821;192594;190888;190752;214989;173989;5876712;190782
2;19;15750;15750;188;0;1800;0;-1071;1068;1799;1071;0.011936507936507936;0.0025523809523809527;;34036;34042;40821;391916;34036;34040;237354;38989;7302046;34043
3;18;22500;22500;1080;0;1260;45;-766;794;1259;811;0.048;0.0017866666666666669;;194740;244088;85823;433941;196719;194722;406979;83989;8313334;197217
4;17;25200;25200;91;0;1125;0;-616;609;1124;616;0.003611111111111111;0.0015952380952380953;;16577;16583;31823;636733;16577;16581;224997;32122;8340819;17347
5;16;28350;28350;591;0;1000;5;-623;618;999;628;0.020846560846560846;0.001417989417989418;;106575;106718;4823;661489;106575;106579;318583;68291;9250425;108301
6;15;33750;33750;3005;0;840;500;-98;549;839;598;0.08903703703703704;0.001191111111111111;;541468;913731;40821;776457;620687;541449;908613;39012;9671700;553138
7;14;35000;35000;1746;0;810;270;-224;458;809;494;0.04988571428571428;0.0011485714285714285;;314607;1241419;175821;1326258;373350;314588;769449;174013;9427803;322436
8;13;37800;37800;521;0;750;55;-383;427;749;438;0.013783068783068782;0.0010634920634920635;;93978;854104;31825;1649349;114167;93982;346797;210417;10223200;96669
9;12;39375;39375;627;0;720;6;-425;419;719;431;0.015923809523809524;0.001020952380952381;;113052;317614;18325;1751747;114353;113056;569669;106553;10561642;116938
10;11;45000;45000;1365;0;630;225;-157;359;629;382;0.030333333333333334;0.0008933333333333334;;246011;938866;379734;1873417;320222;246011;871759;581293;11395271;253527
11;10;47250;47250;1596;0;600;170;-241;394;599;411;0.033777777777777775;0.0008507936507936508;;287592;816214;84225;2336152;337968;287593;702159;1553926;12282021;294136
12;9;50000;50000;3697;0;567;520;132;341;566;388;0.07394;0.000804;;666030;2673002;375366;2630815;953299;666008;1750754;2350711;11822369;685241
13;8;56250;56250;825;0;504;73;-225;283;503;298;0.014666666666666666;0.0007146666666666666;;148701;2064665;40825;3352749;184430;148705;561384;3222127;13247116;153777
14;7;56700;56700;1489;0;500;222;-105;306;499;327;0.026261022927689594;0.000708994708994709;;268352;2722603;129659;3513135;438290;268332;723624;3494547;13474160;276483
15;6;70875;70875;17189;0;400;2762;2234;336;399;528;0.24252557319223986;0.0005671957671957671;;3874016;8622684;18325;3977938;6613147;3096241;5054684;3974206;13982178;3205071
16;5;75600;75600;394;0;375;78;-89;165;375;167;0.0052116402116402115;0.0005317460317460317;;71113;8014086;161064;11483218;197976;71117;274878;6017147;16703901;71961
17;4;81000;81000;1211;0;350;149;-28;160;350;177;0.014950617283950618;0.0004962962962962963;;218313;7456705;175825;11609285;440031;218301;546094;7127137;17157262;227746
18;3;84375;84375;8639;32;336;1343;1032;214;336;311;0.10238814814814814;0.00047644444444444443;;1759836;14560114;18325;11835422;6348083;1556175;2474513;7093690;16911646;1615384
19;2;90000;90000;5276;289;315;899;705;150;315;194;0.05862222222222222;0.0004466666666666667;;950464;38132120;835110;51349974;14352820;950468;2511437;7596999;18361653;978538
20;1;94500;94500;519;110;109;30;-68;87;300;98;0.005492063492063492;0.0004253968253968254;;93621;484457732;867522020;3519340427;38037826;93625;628988;9454701;19080180;100715
;;28350000;;;;;7352;;;;9969;0.9669928747795414;0.02271193650793651;0.9897048112874779
;;;;;;;-0.3559575625680087;;;;;
