ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;48;0;6000;0;-3561;3575;5999;3561;0.0025396825396825397;0.002126984126984127;;8846;8848;13859;194101;8846;8816;19927;12040;8140756;8846
2;19;25200;25200;132;0;4500;0;-2955;2950;4499;2955;0.005238095238095238;0.0015952380952380953;;23955;23961;32397;211477;23955;23959;33525;31173;9242118;23962
3;18;26250;26250;2730;0;4320;720;-2316;3027;4319;3036;0.104;0.0015314285714285714;;491847;554155;40816;243418;497045;491828;521582;39012;8930240;492921
4;17;28350;28350;36;0;4000;0;-2352;2349;3999;2352;0.0012698412698412698;0.001417989417989418;;6683;6689;5397;743431;6683;6657;16005;130302;9293066;6686
5;16;30240;30240;727;0;3750;70;-2262;2325;3749;2332;0.02404100529100529;0.0013293650793650795;;131055;636484;10792;758185;134577;131054;153648;95982;9493048;131063
6;15;35000;35000;589;0;3240;50;-1707;1752;3239;1757;0.01682857142857143;0.0011485714285714285;;106218;251714;175831;897538;106967;106192;128090;380078;10234404;106226
7;14;39375;39375;2582;0;2880;1110;-769;1868;2879;1879;0.06557460317460317;0.001020952380952381;;465202;683952;18331;1011954;487391;465189;503396;1003419;10547555;467051
8;13;40000;40000;1304;0;2835;600;-1149;1744;2834;1749;0.0326;0.0010049999999999998;;235047;1293110;175825;1485535;283396;235029;261346;1476427;10415668;235145
9;12;42000;42000;1353;0;2700;315;-1355;1662;2699;1670;0.032214285714285716;0.0009571428571428571;;243871;1116479;175825;1728936;258572;243851;273736;1719237;10522541;243917
10;11;45000;45000;1010;0;2520;395;-1286;1678;2519;1681;0.022444444444444444;0.0008933333333333334;;182120;687335;175827;1982679;195767;182107;204632;1597998;10871101;182128
11;10;45360;45360;4926;0;2500;2911;1160;1739;2499;1751;0.1085978835978836;0.0008862433862433862;;887365;2500818;10796;2171957;1195782;887347;1402241;1659204;10432689;891077
12;9;47250;47250;7256;0;2400;4378;2535;1827;2399;1843;0.15356613756613757;0.0008507936507936508;;1307124;4112209;40825;3075004;2002390;1307105;1981649;1909851;10304264;1313408
13;8;50400;50400;3963;0;2250;2380;935;1437;2249;1445;0.07863095238095238;0.0007976190476190477;;713907;5482377;64863;4417999;1390877;713897;1347512;2030214;11299807;717187
14;7;54000;54000;1922;0;2100;954;-303;1256;2100;1257;0.03559259259259259;0.0007444444444444445;;346288;5859197;175825;5842773;683974;346276;860556;3503811;12123113;347719
15;6;60000;60000;3264;0;1890;2024;807;1215;1890;1217;0.0544;0.00067;;588075;5669397;175825;6197724;1315477;588064;651121;4789149;12973329;590349
16;5;72000;72000;9841;70;1575;6121;4834;1261;1575;1287;0.13668055555555556;0.0005583333333333333;;1792904;12357282;175825;6933087;5993334;1772630;2445433;6587763;13646937;1782879
17;4;75000;75000;1509;86;1512;948;258;686;1512;690;0.02012;0.000536;;271933;14377492;175825;31890898;1491879;271935;300003;7934166;16149316;273153
18;3;75600;75600;926;188;1500;670;260;411;1500;410;0.012248677248677248;0.0005317460317460317;;166848;22540182;83344;37955133;1308300;166878;180425;7216119;15257266;167189
19;2;78750;78750;2303;504;1440;1647;1315;326;1440;332;0.029244444444444444;0.0005104761904761905;;414966;24087398;1061657;48246265;4263036;414971;617206;7860260;15514334;417691
20;1;90000;90000;3090;1171;1170;1833;1428;401;1260;405;0.034333333333333334;0.0004466666666666667;;556755;90015842;74898300;1541728297;17059751;556750;1087969;9257570;17514690;560661
;;113400000;;;;;27126;;;;33609;0.970165105820106;0.019558328042328047;0.989723433862434
;;;;;;;-0.23899579738995796;;;;;
