ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;3727;0;4500;0;-1613;1621;4499;1613;0.1478968253968254;0.0015952380952380953;;671433;682937;31821;195363;672573;671407;698502;29989;8046514;674470
2;19;26250;26250;553;0;4320;0;-1311;1311;4319;1311;0.021066666666666668;0.0015314285714285714;;99745;105634;40821;874792;99746;99735;118520;38989;8126702;99748
3;18;28350;28350;729;0;4000;0;-1317;1318;3999;1317;0.025714285714285714;0.001417989417989418;;131416;140369;5393;982700;131418;131416;148632;13493;8364314;131420
4;17;40000;40000;4711;0;2835;1280;-12;1248;2834;1292;0.117775;0.0010049999999999998;;848673;1794741;175821;1122067;1004781;848647;1800184;174005;9929402;859386
5;16;45000;45000;1528;0;2520;295;-606;894;2519;901;0.03395555555555556;0.0008933333333333334;;275362;1972523;175821;1983173;348304;275352;964520;178192;11076776;277093
6;15;45360;45360;24;0;2500;5;-584;589;2499;589;0.0005291005291005291;0.0008862433862433862;;4507;118826;10807;2268867;4507;4511;15335;562286;11127950;4512
7;14;47250;47250;3695;0;2400;1145;61;1060;2399;1084;0.0782010582010582;0.0008507936507936508;;665664;2759634;40821;2281629;919373;665638;1473595;229848;10793202;673862
8;13;50000;50000;246;0;2268;71;-784;850;2267;855;0.00492;0.000804;;44474;1663108;175825;2964662;59689;44478;58277;2268635;11957078;44482
9;12;52500;52500;2480;0;2160;740;139;587;2159;601;0.04723809523809524;0.0007657142857142857;;446839;3168774;194552;3010138;661349;446830;1276910;1489346;11501228;452468
10;11;54000;54000;2899;0;2100;1035;380;636;2099;655;0.05368518518518518;0.0007444444444444445;;522260;3817909;175825;3465587;825556;522259;2075839;2085207;11573099;529171
11;10;56250;56250;3399;0;2016;1428;777;621;2015;651;0.06042666666666666;0.0007146666666666666;;612385;4452246;40825;4000052;1097294;612374;1597124;2167463;12312308;623185
12;9;56700;56700;5076;0;2000;2243;1593;623;1999;650;0.08952380952380952;0.000708994708994709;;914472;6188897;154383;4619554;1811754;914460;1725981;2251417;11666908;925610
13;8;60000;60000;204;0;1890;89;-288;376;1890;377;0.0034;0.00067;;36907;3226205;175825;6485847;62624;36913;721403;3057151;12995762;36917
14;7;63000;63000;73;0;1800;24;-197;220;1800;221;0.0011587301587301588;0.0006380952380952382;;13312;3284333;175825;6540652;21571;13334;24398;4497356;12977502;13337
15;6;64800;64800;1122;0;1750;564;221;335;1750;343;0.017314814814814814;0.0006203703703703703;;202280;5713054;31825;6562454;478479;202270;1034956;3872603;13899410;204629
16;5;70875;70875;993;0;1600;418;158;252;1600;260;0.01401058201058201;0.0005671957671957671;;178931;5218791;18325;6773334;341530;178931;871259;5754645;14425439;182486
17;4;84000;84000;778;0;1350;244;19;223;1350;225;0.009261904761904761;0.00047857142857142857;;140235;4782377;175825;6961049;286105;140239;824861;6925019;17135436;141722
18;3;90000;90000;4177;0;1260;1682;1434;224;1260;248;0.04641111111111111;0.0004466666666666667;;752532;7414524;460592;7100966;1939466;752520;1702293;7073659;17856501;764968
19;2;94500;94500;6737;3;1200;3181;2951;183;1200;230;0.0712910052910053;0.0004253968253968254;;1213577;10827938;760806;14498221;4284300;1213558;3034806;7490339;17642483;1241492
20;1;100000;100000;12989;1128;1127;5974;5374;520;1134;600;0.12989;0.000402;;2339775;39573612;12471635;143705119;18040072;2339766;3975031;8815361;18607440;2384812
;;113400000;;;;;20418;;;;14023;0.9736703968253968;0.01616614285714286;0.9898365396825397
;;;;;;;0.31320403565481436;;;;;
