ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;309;0;11340;0;0;0;11340;0;0.0309;0.0019660000000000003;;56452;57647;3588;25500;56512;56387;57369;3640;28513;57233
2;19;26250;26250;2768;0;4320;1080;0;0;4320;1080;0.10544761904761905;0.000748952380952381;;499391;572420;4536;144479;515340;499383;573841;3640;143333;516089
3;18;28350;28350;1019;0;4000;540;0;0;4000;540;0.035943562610229275;0.0006934744268077602;;184421;758201;7100;669216;211237;184365;759185;6234;669154;211896
4;17;37800;37800;362;0;3000;20;-21;0;3000;41;0.009576719576719578;0.0005201058201058201;;66019;133086;5394;849080;66019;65962;574122;5255;1803392;69431
5;16;39375;39375;1540;0;2880;560;72;0;2880;488;0.03911111111111111;0.0004993015873015873;;278193;604073;27036;898510;302635;278137;537588;26140;1760415;298976
6;15;40000;40000;762;0;2835;180;36;0;2835;144;0.01905;0.0004915000000000001;;138031;908299;64668;1123022;151772;137974;908224;64459;1686630;148524
7;14;45000;45000;573;0;2520;56;-57;0;2520;113;0.012733333333333333;0.0004368888888888889;;103992;312531;4536;1264535;105687;103902;868800;3641;3237748;112853
8;13;45360;45360;8346;0;2500;4354;804;0;2500;3550;0.183994708994709;0.0004334215167548501;;1504101;2881592;11743;1371935;1933764;1504046;2763252;10852;1771788;1827909
9;12;50000;50000;298;0;2268;67;-17;0;2268;84;0.00596;0.0003932;;54505;2218021;64665;2947313;67454;54415;2218286;64448;3948093;67773
10;11;54000;54000;1382;0;2100;332;-41;0;2100;373;0.025592592592592594;0.00036407407407407406;;249752;2603508;4543;3006441;320875;249696;2603417;3645;4222963;316079
11;10;60480;60480;6854;0;1875;2924;83;0;1875;2841;0.11332671957671958;0.00032506613756613757;;1235301;4497540;11743;3297482;1674975;1235245;2727416;10852;4415511;1646445
12;9;63000;63000;174;0;1800;96;20;0;1800;76;0.002761904761904762;0.00031206349206349207;;32129;1409836;4543;4566604;44422;32132;2617155;3664;5998026;48190
13;8;64800;64800;905;0;1750;253;-85;0;1750;338;0.01396604938271605;0.0003033950617283951;;163769;2793845;40543;4717377;219781;163712;2964202;39652;6228436;236342
14;7;65625;65625;4027;0;1728;2098;297;0;1728;1801;0.06136380952380952;0.0002995809523809524;;726200;5687606;27043;4769553;1481479;726114;5149312;26152;6341141;1281794
15;6;67500;67500;8220;3;1680;4606;1090;0;1680;3516;0.12177777777777778;0.0002912592592592593;;1481426;7890138;94543;6263102;3525910;1481367;6388453;93652;6241418;2693198
16;5;84375;84375;1014;1;1344;442;29;0;1344;413;0.012017777777777778;0.00023300740740740743;;183485;7749251;27172;16057045;489872;183464;5386457;26170;8972811;426896
17;4;87500;87500;452;1;1296;187;10;0;1296;177;0.005165714285714286;0.0002246857142857143;;82220;7778672;4469;18237103;194538;82163;5549904;3666;9292306;185512
18;3;90720;90720;276;2;1250;138;36;0;1250;102;0.0030423280423280425;0.00021671075837742504;;50470;8304219;1560139;18407637;127692;50492;3342043;1587491;8920042;93877
19;2;94500;94500;6521;24;1200;2958;472;0;1200;2486;0.069005291005291;0.00020804232804232805;;1175359;13068751;94543;18514741;4373871;1175302;9244048;93666;11074881;3291703
20;1;100000;100000;1523;18;1134;706;81;0;1134;625;0.01523;0.0001966;;275058;16404425;123821;30024174;1515053;275077;11399676;123523;12271455;1053369
;;113400000;;;;;21597;;;;18788;0.8859670194003527;0.009157329805996471;0.8951243492063492
;;;;;;;0.13006436079085057;;;;;
