ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;1480;0;7200;0;0;0;7200;0;0.09396825396825396;0.0012482539682539683;;267369;273388;4364;145832;267427;267305;274809;4397;144796;268145
2;19;26250;26250;458;0;4320;0;0;0;4320;0;0.01744761904761905;0.000748952380952381;;83249;90145;5357;419262;83308;83213;91207;4385;472892;83251
3;18;28350;28350;435;0;4000;0;0;0;4000;0;0.015343915343915344;0.0006934744268077602;;79093;80244;12817;502983;79153;79103;83773;12647;768700;79103
4;17;33750;33750;7218;0;3360;3120;720;0;3360;2400;0.21386666666666668;0.0005825185185185186;;1300936;1765859;4536;585492;1471389;1300880;1678832;3647;585227;1450066
5;16;35000;35000;746;0;3240;120;40;0;3240;80;0.021314285714285713;0.0005617142857142857;;135141;410201;3777;1769541;140319;135084;410060;3640;1770615;139465
6;15;37800;37800;835;0;3000;120;-2;0;3000;122;0.02208994708994709;0.0005201058201058201;;151172;1470188;40536;1908054;173783;151115;1470803;39640;1909071;174257
7;14;39375;39375;2154;0;2880;600;235;0;2880;365;0.0547047619047619;0.0004993015873015873;;388828;640562;26645;2062654;420460;388770;669317;26147;2063610;401863
8;13;40000;40000;405;0;2835;40;4;0;2835;36;0.010125;0.0004915000000000001;;73758;348890;4215;2457292;76673;73714;348739;3645;2459467;76675
9;12;50400;50400;3415;0;2250;1754;107;0;2250;1647;0.0677579365079365;0.0003900793650793651;;615928;3008381;39628;2534432;993492;615871;2777791;39652;2536605;975236
10;11;54000;54000;265;0;2100;54;-29;0;2100;83;0.004907407407407407;0.00036407407407407406;;48511;1034930;3981;3430250;59059;48503;788537;3645;3431951;56517
11;10;56250;56250;1000;0;2016;326;-42;0;2016;368;0.017777777777777778;0.00034951111111111114;;181004;1765506;4543;3477885;226054;180948;1857367;3652;4317435;233991
12;9;56700;56700;1346;0;2000;492;56;0;2000;436;0.023738977072310406;0.0003467372134038801;;243275;2381973;105823;3759956;328239;243219;2224297;105640;3664406;333525
13;8;60480;60480;3113;0;1875;1492;97;0;1875;1395;0.05147156084656085;0.00032506613756613757;;561554;4414263;11743;3911500;965373;561522;3395905;10866;4201945;924013
14;7;63000;63000;3380;0;1800;1623;236;0;1800;1387;0.05365079365079365;0.00031206349206349207;;609638;4747962;275725;4484076;1149542;609581;3335456;275543;4484655;989949
15;6;64800;64800;3057;0;1750;1562;154;0;1750;1408;0.04717592592592593;0.0003033950617283951;;551450;5650903;39687;5182541;1176075;551441;4009028;39652;5163879;960993
16;5;72000;72000;4613;0;1575;2420;340;0;1575;2080;0.06406944444444444;0.0002730555555555556;;831690;8389586;4543;6099536;1954798;831634;4427781;3652;6099394;1616991
17;4;81000;81000;479;0;1400;210;5;0;1400;205;0.005913580246913581;0.00024271604938271607;;87032;6753921;4473;10074151;190897;87025;4127797;3652;9302484;180757
18;3;84375;84375;2652;1;1344;1361;137;0;1344;1224;0.03143111111111111;0.00023300740740740743;;478469;7482492;27043;10159699;1338863;478411;6435402;26166;9370450;1147042
19;2;90720;90720;3010;5;1250;1571;160;0;1250;1411;0.033179012345679014;0.00021671075837742504;;542957;10361954;18943;17383877;1961715;542975;8073862;18052;9947511;1556111
20;1;100000;100000;3643;7;1134;1949;217;0;1134;1732;0.03643;0.0001966;;656966;15240832;4543;24236057;3370227;656909;10467342;3666;10582756;2619235
;;113400000;;;;;18814;;;;16379;0.8863639770723102;0.00889883721340388;0.8952628142857141
;;;;;;;0.1294248963537791;;;;;
