ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;266;0;6000;0;0;0;6000;0;0.014074074074074074;0.0010402116402116403;;48717;49858;6306;173797;48770;48652;49634;5224;172960;49498
2;19;28350;28350;282;0;4000;0;0;0;4000;0;0.009947089947089947;0.0006934744268077602;;51615;52704;12825;225588;51615;51525;52507;12640;480666;51555
3;18;35000;35000;472;0;3240;0;0;0;3240;0;0.013485714285714285;0.0005617142857142857;;85824;86908;3548;132389;85824;85767;86711;3640;1588812;86219
4;17;37800;37800;423;0;3000;40;1;0;3000;39;0.01119047619047619;0.0005201058201058201;;77001;171595;58098;265334;77588;76944;171571;57786;2012915;77480
5;16;47250;47250;2242;0;2400;120;-6;0;2400;126;0.04744973544973545;0.0004160846560846561;;404672;502399;49133;301466;409527;404614;522458;48640;3302031;410046
6;15;50000;50000;795;0;2268;16;-28;0;2268;44;0.0159;0.0003932;;143964;256934;3908;709317;144006;143907;338590;3640;3649980;145636
7;14;50400;50400;845;0;2250;30;-3;0;2250;33;0.016765873015873015;0.0003900793650793651;;152957;305860;4536;856651;154107;152900;363479;3640;3565938;154359
8;13;52500;52500;3826;0;2160;610;164;0;2160;446;0.07287619047619047;0.0003744761904761905;;689942;1467310;94469;1013030;727114;689856;892072;93645;3250955;710420
9;12;56250;56250;1740;0;2016;261;28;0;2016;233;0.030933333333333334;0.00034951111111111114;;314199;670632;5283;1706410;331011;314143;1025661;4408;3942931;330948
10;11;56700;56700;400;0;2000;76;9;0;2000;67;0.007054673721340388;0.0003467372134038801;;72870;1093124;130922;2024131;81372;72813;865317;130639;3907725;80150
11;10;60480;60480;919;0;1875;73;-42;0;1875;115;0.01519510582010582;0.00032506613756613757;;166285;1186712;11743;2092461;176492;166228;1015745;10852;4674048;180231
12;9;64800;64800;1680;0;1750;271;-83;0;1750;354;0.025925925925925925;0.0003033950617283951;;303404;1774372;4542;2261604;358609;303348;1659446;4422;5507578;361152
13;8;72000;72000;7109;0;1575;2108;47;0;1575;2061;0.09873611111111111;0.0002730555555555556;;1281318;3469316;3569;2567904;1692871;1281262;3241027;3645;6113536;1650389
14;7;75000;75000;12814;0;1512;3938;828;0;1512;3110;0.17085333333333333;0.0002621333333333334;;2308807;6302831;4296;3908133;3461900;2308750;4327414;3666;4860436;2903548
15;6;75600;75600;7211;0;1500;2123;552;0;1500;1571;0.09538359788359789;0.0002600529100529101;;1299678;7552144;174604;6408436;2343055;1299622;3092368;174328;6275670;1619351
16;5;78750;78750;4695;0;1440;1666;348;0;1440;1318;0.05961904761904762;0.00024965079365079365;;846446;8686979;49543;7847944;1861426;846390;3463393;48652;7809619;1051100
17;4;81000;81000;2310;0;1400;756;106;0;1400;650;0.02851851851851852;0.00024271604938271607;;416912;8572736;4543;9408040;819517;416854;4207881;3652;8663618;577391
18;3;84375;84375;6012;0;1344;2307;623;0;1344;1684;0.07125333333333334;0.00023300740740740743;;1083746;11106000;27043;11187998;2926699;1083689;6055669;26166;9087963;1621261
19;2;90000;90000;4054;5;1260;1448;362;0;1260;1086;0.04504444444444444;0.00021844444444444445;;730993;11282230;4543;12585881;1947884;731011;4526845;3666;10183622;1067348
20;1;90720;90720;3446;16;1250;1288;336;0;1250;952;0.03798500881834215;0.00021671075837742504;;621429;13668818;11743;24326050;2257951;621447;7543682;10866;11036941;1220286
;;113400000;;;;;17131;;;;13889;0.8881915873015872;0.007669827160493829;0.895861414462081
;;;;;;;0.1892475628976709;;;;;
