ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;2100;0;56;0;0;0;56;0;0.11666666666666667;0.0022333333333333333
2;9;30000;30000;7246;0;34;11;0;0;34;11;0.24153333333333332;0.00134
3;8;32000;32000;4692;0;31;13;4;0;31;9;0.146625;0.00125625
4;7;35000;35000;385;0;29;0;0;0;29;0;0.011;0.0011485714285714285
5;6;45000;45000;60;0;22;0;0;0;22;0;0.0013333333333333333;0.0008933333333333334
6;5;57000;57000;962;0;18;2;1;0;18;1;0.01687719298245614;0.0007052631578947368
7;4;70000;70000;10644;0;14;24;-1;0;14;25;0.15205714285714286;0.0005742857142857142
8;3;78000;78000;11879;0;13;35;5;0;13;30;0.1522948717948718;0.0005153846153846154
9;2;84000;84000;2626;1;12;4;0;0;12;4;0.03126190476190476;0.00047857142857142857
10;1;91000;91000;6433;2;11;20;5;0;11;15;0.0706923076923077;0.0004417582417582418
;;1000000;;;;;109;;;;95;0.9403417534220165;0.009586751253132833;0.9499285046751493
;;;;;;;0.12844036697247707;;;;;
