ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;697;0;72;0;0;0;72;0;0.04978571428571429;0.002871428571428571
2;9;20000;20000;489;0;50;0;0;0;50;0;0.02445;0.0020099999999999996
3;8;40000;40000;6226;0;25;12;0;0;25;12;0.15565;0.0010049999999999998
4;7;41000;41000;6997;0;25;18;-3;0;25;21;0.17065853658536587;0.0009804878048780487
5;6;41000;41000;4482;0;25;14;3;0;25;11;0.10931707317073171;0.0009804878048780487
6;5;49000;49000;1628;0;21;8;0;0;21;8;0.03322448979591837;0.0008204081632653061
7;4;54000;54000;801;0;19;1;0;0;19;1;0.014833333333333334;0.0007444444444444445
8;3;80000;80000;5056;0;13;11;0;0;13;11;0.0632;0.0005024999999999999
9;2;88000;88000;1368;0;12;2;0;0;12;2;0.015545454545454545;0.0004568181818181818
10;1;91000;91000;222;0;11;0;0;0;11;0;0.0024395604395604396;0.0004417582417582418
;;1000000;;;;;66;;;;66;0.6391041621560786;0.010813333212470843;0.6499174953685494
;;;;;;;0.0;;;;;
