ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;322;0;91;0;0;0;91;0;0.029272727272727273;0.0036545454545454546
2;9;33000;33000;4299;0;31;0;0;0;31;0;0.13027272727272726;0.0012181818181818183
3;8;35000;35000;7384;0;29;23;0;0;29;23;0.21097142857142856;0.0011485714285714285
4;7;61000;61000;2638;0;17;5;-1;0;17;6;0.04324590163934426;0.000659016393442623
5;6;63000;63000;714;0;16;0;0;0;16;0;0.011333333333333334;0.0006380952380952382
6;5;72000;72000;21291;0;14;49;9;0;14;40;0.29570833333333335;0.0005583333333333333
7;4;73000;73000;117;0;14;2;0;0;14;2;0.0016027397260273972;0.0005506849315068494
8;3;75000;75000;2377;0;14;9;-1;0;14;10;0.03169333333333333;0.000536
9;2;93000;93000;4980;0;11;11;1;0;11;10;0.053548387096774196;0.000432258064516129
10;1;95000;95000;3076;0;11;9;1;0;11;8;0.032378947368421056;0.0004231578947368421
;;1000000;;;;;108;;;;99;0.8400278589474501;0.009818844556929716;0.8498467035043799
;;;;;;;0.08333333333333333;;;;;
