ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;1409;0;91;0;0;0;91;0;0.1280909090909091;0.0036545454545454546
2;9;31000;31000;704;0;33;0;0;0;33;0;0.02270967741935484;0.001296774193548387
3;8;38000;38000;127;0;27;0;0;0;27;0;0.003342105263157895;0.0010578947368421053
4;7;49000;49000;1479;0;21;3;0;0;21;3;0.030183673469387756;0.0008204081632653061
5;6;51000;51000;910;0;20;0;0;0;20;0;0.01784313725490196;0.0007882352941176471
6;5;62000;62000;2030;0;17;6;0;0;17;6;0.03274193548387097;0.0006483870967741935
7;4;70000;70000;6225;0;15;15;0;0;15;15;0.08892857142857143;0.0005742857142857142
8;3;82000;82000;5987;0;13;13;0;0;13;13;0.07301219512195121;0.0004902439024390243
9;2;90000;90000;2464;0;11;6;0;0;11;6;0.02737777777777778;0.0004466666666666667
10;1;94000;94000;15556;0;11;36;0;0;11;36;0.16548936170212766;0.00042765957446808513
;;1000000;;;;;79;;;;79;0.5897193440120106;0.010205100796952582;0.5999244448089632
;;;;;;;0.0;;;;;
