ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;135;0;59;0;0;0;59;0;0.007941176470588234;0.002364705882352941
2;9;37000;37000;1837;0;27;2;0;0;27;2;0.049648648648648645;0.0010864864864864863
3;8;42000;42000;1667;0;24;3;0;0;24;3;0.03969047619047619;0.0009571428571428571
4;7;43000;43000;152;0;24;0;0;0;24;0;0.0035348837209302326;0.0009348837209302325
5;6;44000;44000;49;0;23;0;0;0;23;0;0.0011136363636363637;0.0009136363636363636
6;5;47000;47000;4113;0;22;12;0;0;22;12;0.08751063829787234;0.0008553191489361703
7;4;47000;47000;45;0;22;0;0;0;22;0;0.0009574468085106382;0.0008553191489361703
8;3;57000;57000;89;0;18;0;0;0;18;0;0.0015614035087719298;0.0007052631578947368
9;2;80000;80000;14418;0;13;41;0;0;13;41;0.180225;0.0005024999999999999
10;1;100000;100000;11813;0;10;23;0;0;10;23;0.11813;0.000402
;;1000000;;;;;81;;;;81;0.4903133100094346;0.009577256766315956;0.49989056677575056
;;;;;;;0.0;;;;;
