ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;354;0;72;0;0;0;72;0;0.025285714285714286;0.002871428571428571
2;9;28000;28000;3737;0;36;0;0;0;36;0;0.1334642857142857;0.0014357142857142856
3;8;40000;40000;9681;0;25;15;-1;0;25;16;0.242025;0.0010049999999999998
4;7;41000;41000;4781;0;25;10;-1;0;25;11;0.11660975609756098;0.0009804878048780487
5;6;53000;53000;1268;0;19;6;-1;0;19;7;0.023924528301886794;0.0007584905660377359
6;5;53000;53000;7768;0;19;21;6;0;19;15;0.14656603773584906;0.0007584905660377359
7;4;80000;80000;8260;0;13;19;3;0;13;16;0.10325;0.0005024999999999999
8;3;83000;83000;2287;0;13;3;-2;0;12;5;0.02755421686746988;0.00048433734939759034
9;2;86000;86000;7878;0;12;17;2;0;12;15;0.09160465116279069;0.00046744186046511623
10;1;89000;89000;2659;3;11;8;3;0;12;5;0.029876404494382024;0.00045168539325842697
;;1000000;;;;;99;;;;90;0.9401605946599394;0.009715576397217512;0.9498761710571569
;;;;;;;0.09090909090909091;;;;;
