ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;1300;0;91;0;0;0;91;0;0.11818181818181818;0.0036545454545454546
2;9;15000;15000;703;0;67;0;0;0;67;0;0.04686666666666667;0.00268
3;8;44000;44000;517;0;23;0;0;0;23;0;0.01175;0.0009136363636363636
4;7;68000;68000;4418;0;15;9;0;0;15;9;0.06497058823529411;0.0005911764705882353
5;6;75000;75000;12466;0;14;28;0;0;14;28;0.16621333333333332;0.000536
6;5;77000;77000;2379;0;13;6;1;0;13;5;0.030896103896103897;0.0005220779220779221
7;4;80000;80000;1189;0;13;1;0;0;13;1;0.0148625;0.0005024999999999999
8;3;82000;82000;3309;0;13;4;0;0;13;4;0.04035365853658537;0.0004902439024390243
9;2;95000;95000;1513;0;11;6;0;0;11;6;0.015926315789473684;0.0004231578947368421
10;1;100000;100000;17908;0;10;39;4;0;10;35;0.17908;0.000402
;;1000000;;;;;93;;;;88;0.6891009846392753;0.010715338008023842;0.6998163226472991
;;;;;;;0.053763440860215055;;;;;
