ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;3799;0;56;0;0;0;56;0;0.21105555555555555;0.0022333333333333333
2;9;31000;31000;935;0;33;0;0;0;33;0;0.030161290322580647;0.001296774193548387
3;8;35000;35000;627;0;29;0;0;0;29;0;0.017914285714285716;0.0011485714285714285
4;7;46000;46000;1427;0;22;1;0;0;22;1;0.031021739130434784;0.0008739130434782608
5;6;59000;59000;3999;0;17;10;0;0;17;10;0.06777966101694916;0.0006813559322033898
6;5;62000;62000;7838;0;16;14;0;0;16;14;0.12641935483870967;0.0006483870967741935
7;4;67000;67000;675;0;15;2;-1;0;15;3;0.010074626865671642;0.0006000000000000001
8;3;79000;79000;10476;0;13;23;3;0;13;20;0.13260759493670887;0.0005088607594936708
9;2;81000;81000;960;0;13;5;0;0;13;5;0.011851851851851851;0.0004962962962962963
10;1;95000;95000;4948;0;11;7;0;0;11;7;0.05208421052631579;0.0004231578947368421
;;1000000;;;;;62;;;;60;0.6909701707590636;0.008910649978435803;0.6998808207374995
;;;;;;;0.03225806451612903;;;;;
