ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;1482;0;67;0;0;0;67;0;0.0988;0.00268
2;9;48000;48000;3919;0;21;4;0;0;21;4;0.08164583333333333;0.0008374999999999999
3;8;52000;52000;5489;0;20;9;1;0;20;8;0.10555769230769231;0.000773076923076923
4;7;53000;53000;1580;0;19;1;-1;0;19;2;0.029811320754716982;0.0007584905660377359
5;6;66000;66000;2477;0;16;2;0;0;16;2;0.03753030303030303;0.0006090909090909092
6;5;79000;79000;4596;0;13;10;0;0;13;10;0.05817721518987342;0.0005088607594936708
7;4;79000;79000;363;0;13;0;0;0;13;0;0.004594936708860759;0.0005088607594936708
8;3;81000;81000;8168;0;13;12;-1;0;13;13;0.1008395061728395;0.0004962962962962963
9;2;94000;94000;8561;0;11;18;2;0;11;16;0.09107446808510639;0.00042765957446808513
10;1;96000;96000;8050;0;11;16;3;0;11;13;0.08385416666666666;0.00041874999999999996
;;1000000;;;;;72;;;;68;0.6918854422493924;0.008018585787957291;0.6999040280373497
;;;;;;;0.05555555555555555;;;;;
