ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;38000;38000;1252;0;27;0;0;0;27;0;0.032947368421052635;0.0010578947368421053
2;9;47000;47000;387;0;22;0;0;0;22;0;0.00823404255319149;0.0008553191489361703
3;8;51000;51000;2182;0;20;0;0;0;20;0;0.04278431372549019;0.0007882352941176471
4;7;55000;55000;2626;0;19;0;0;0;19;0;0.04774545454545454;0.0007309090909090909
5;6;62000;62000;2553;0;17;2;1;0;16;1;0.04117741935483871;0.0006483870967741935
6;5;65000;65000;9791;0;16;12;2;0;16;10;0.15063076923076923;0.0006184615384615384
7;4;73000;73000;12017;0;14;21;7;0;14;14;0.16461643835616438;0.0005506849315068494
8;3;81000;81000;13840;0;12;25;7;0;12;18;0.1708641975308642;0.0004962962962962963
9;2;89000;89000;6455;0;11;13;6;0;11;7;0.07252808988764045;0.00045168539325842697
10;1;94000;94000;19908;6;10;47;30;0;11;17;0.2117872340425532;0.00042765957446808513
;;1000000;;;;;120;;;;67;0.9433153276480191;0.0066255331015704026;0.9499408607495895
;;;;;;;0.44166666666666665;;;;;
