ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;1834;0;59;0;0;0;59;0;0.10788235294117647;0.002364705882352941
2;9;18000;18000;691;0;56;0;0;0;56;0;0.03838888888888889;0.0022333333333333333
3;8;21000;21000;514;0;48;0;0;0;48;0;0.024476190476190478;0.0019142857142857143
4;7;48000;48000;2532;0;21;5;0;0;21;5;0.05275;0.0008374999999999999
5;6;49000;49000;5825;0;21;19;0;0;21;19;0.11887755102040816;0.0008204081632653061
6;5;76000;76000;2335;0;14;4;1;0;14;3;0.030723684210526316;0.0005289473684210527
7;4;85000;85000;16000;0;12;38;1;0;12;37;0.18823529411764706;0.0004729411764705882
8;3;91000;91000;3236;0;11;11;0;0;11;11;0.03556043956043956;0.0004417582417582418
9;2;93000;93000;1242;0;11;3;0;0;11;3;0.01335483870967742;0.000432258064516129
10;1;97000;97000;2831;0;11;6;0;0;11;6;0.029185567010309277;0.00041443298969072163
;;1000000;;;;;86;;;;84;0.6394348069352637;0.010460570934094027;0.6498953778693577
;;;;;;;0.023255813953488372;;;;;
