ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;787;0;63;0;0;0;63;0;0.0491875;0.0025125
2;9;20000;20000;4315;0;50;12;12;0;50;0;0.21575;0.0020099999999999996
3;8;23000;23000;1646;0;44;4;-1;0;44;5;0.07156521739130435;0.0017478260869565217
4;7;26000;26000;1920;0;39;4;-2;0;39;6;0.07384615384615385;0.001546153846153846
5;6;33000;33000;73;0;31;2;1;0;31;1;0.002212121212121212;0.0012181818181818183
6;5;34000;34000;8908;0;30;57;18;0;30;39;0.262;0.0011823529411764705
7;4;56000;56000;1268;0;18;3;0;0;18;3;0.02264285714285714;0.0007178571428571428
8;3;77000;77000;206;0;13;1;-1;0;13;2;0.0026753246753246753;0.0005220779220779221
9;2;87000;87000;6885;0;12;20;-3;0;11;23;0.07913793103448276;0.00046206896551724135
10;1;94000;94000;10199;1;10;48;9;0;11;39;0.1085;0.00042765957446808513
;;1000000;;;;;151;;;;118;0.8875171053022441;0.012346678297389049;0.8998637835996331
;;;;;;;0.2185430463576159;;;;;
