ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;22000;22000;566;0;46;0;0;0;46;0;0.025727272727272727;0.0018272727272727273
2;9;26000;26000;2560;0;39;4;0;0;39;4;0.09846153846153846;0.001546153846153846
3;8;35000;35000;2873;0;29;5;0;0;29;5;0.08208571428571429;0.0011485714285714285
4;7;37000;37000;1761;0;27;3;0;0;27;3;0.04759459459459459;0.0010864864864864863
5;6;47000;47000;1331;0;22;4;0;0;22;4;0.028319148936170213;0.0008553191489361703
6;5;53000;53000;3332;0;19;6;3;0;19;3;0.06286792452830188;0.0007584905660377359
7;4;68000;68000;13240;0;15;41;0;0;15;41;0.19470588235294117;0.0005911764705882353
8;3;69000;69000;7454;0;15;18;5;0;15;13;0.10802898550724638;0.0005826086956521739
9;2;76000;76000;6942;0;14;16;-2;0;14;18;0.09134210526315789;0.0005289473684210527
10;1;88000;88000;122;0;12;0;0;0;12;0;0.0013863636363636363;0.0004568181818181818
;;1000000;;;;;97;;;;91;0.7405195302933013;0.009381844919938036;0.7499013752132393
;;;;;;;0.061855670103092786;;;;;
